days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
13.585417	5.5	-14.452778	   NA	4.7336	10.2120	230.5144	11.8836	0.6214	51.3763	121.2153	28.3207	38.8640	124.3129	64.0067	169.5216	279.2477	15.5384	17.2004	18.2256	-0.8670	51.5930	100.12	44.77	71.3493	41.60	16.98	83.1445	114.99	46.94
13.710417	5.625	-14.327778	   NA	4.6890	10.1369	232.1319	11.8032	0.6261	51.6384	121.3448	28.3137	38.9154	124.3956	64.1029	170.4027	279.2247	15.4559	17.0995	18.2151	-0.9047	51.8774	100.86	45.11	71.4518	41.61	16.99	83.2489	115.14	47.01
13.835417	5.75	-14.202778	   NA	4.6277	10.0624	233.6242	11.7194	0.5892	51.9004	121.3925	28.3151	38.9519	124.4776	64.2198	171.2271	279.2220	15.3794	17.0081	18.1644	-0.9690	52.1246	101.56	45.42	71.5429	41.61	16.99	83.3387	115.30	47.07
13.960417	5.875	-14.077778	   NA	4.5418	10.0098	234.9772	11.6575	0.5335	52.1629	121.4381	28.3308	39.0260	124.6009	64.3222	172.0529	279.2441	15.3147	16.9678	18.1014	-1.0345	52.3440	102.19	45.70	71.6468	41.61	16.99	83.4411	115.46	47.14
14.085417	6	-13.952778	   NA	4.4988	9.9631	236.3274	11.5712	0.4757	52.4320	121.5142	28.3599	39.1201	124.6802	64.4177	172.7480	279.2678	15.2499	16.8959	18.0383	-1.0905	52.5672	102.82	45.98	71.7540	41.60	16.98	83.5182	115.61	47.20
14.210417	6.125	-13.827778	   NA	4.4639	9.9121	237.6581	11.4659	0.4179	52.6997	121.5942	28.3889	39.2169	124.7319	64.5133	173.4281	279.2914	15.1851	16.8341	17.9752	-1.1465	52.7836	103.44	46.26	71.8575	41.58	16.98	83.5946	115.75	47.26
14.335417	6.25	-13.702778	   NA	4.4731	9.8291	238.8870	11.3773	0.4070	52.9566	121.7000	28.4262	39.3185	124.7491	64.6101	173.9495	279.2962	15.1526	16.8340	17.9522	-1.1904	52.9947	104.01	46.51	71.9601	41.56	16.97	83.6657	115.85	47.29
14.460417	6.375	-13.577778	   NA	4.4362	9.7547	239.9806	11.3362	0.3705	53.1877	121.7903	28.4904	39.4054	124.7886	64.7039	174.3487	279.2728	15.1611	16.8473	17.9591	-1.2131	53.1756	104.52	46.74	72.0610	41.54	16.96	83.7293	115.90	47.32
14.585417	6.5	-13.452778	   NA	4.3516	9.7085	241.0416	11.3100	0.2719	53.3872	121.8802	28.5884	39.4689	124.8335	64.7999	174.7154	279.2317	15.1541	16.8012	17.9267	-1.2294	53.3367	105.02	46.97	72.1597	41.52	16.95	83.7666	115.96	47.34
14.710417	6.625	-13.327778	   NA	4.3154	9.7019	242.0395	11.2895	0.1838	53.5642	121.8940	28.6672	39.5080	124.8375	64.8627	175.1108	279.1833	15.1197	16.7417	17.8571	-1.2558	53.5060	105.49	47.17	72.2223	41.49	16.94	83.7928	116.03	47.37
14.835417	6.75	-13.202778	   NA	4.2818	9.7251	243.0374	11.2427	0.0719	53.7537	121.8576	28.6862	39.5672	124.8095	64.8776	175.4856	279.1634	15.1248	16.6709	17.7978	-1.2880	53.6718	105.95	47.38	72.2586	41.44	16.92	83.8257	116.10	47.40
14.960417	6.875	-13.077778	   NA	4.2218	9.6921	243.9953	11.1543	-0.0189	53.9542	121.8203	28.6762	39.6378	124.8166	64.9383	175.7672	279.1667	15.1430	16.6000	17.7860	-1.3108	53.8089	106.41	47.59	72.3072	41.40	16.90	83.8587	116.15	47.42
15.085417	7	-12.952778	   NA	4.1154	9.5844	244.8373	11.0666	-0.0597	54.2058	121.7833	28.6841	39.7247	124.8899	65.0684	175.9627	279.1471	15.1479	16.5363	17.8116	-1.3583	53.9088	106.82	47.77	72.3927	41.37	16.89	83.8745	116.19	47.43
15.210417	7.125	-12.827778	   NA	4.0433	9.4960	245.6693	11.0155	-0.1184	54.4598	121.8461	28.7286	39.7571	124.9785	65.2095	176.1487	279.1282	15.1348	16.5093	17.8358	-1.4507	54.0211	107.23	47.95	72.4966	41.37	16.89	83.8844	116.23	47.45
15.335417	7.25	-12.702778	   NA	3.9731	9.4261	246.5883	10.9985	-0.1772	54.6628	121.9289	28.7925	39.7772	125.0557	65.3230	176.2738	279.1754	15.1399	16.4574	17.8382	-1.5339	54.1618	107.66	48.15	72.5900	41.37	16.89	83.8918	116.28	47.47
15.460417	7.375	-12.577778	   NA	3.9100	9.3550	247.5160	10.9947	-0.2356	54.8222	121.9488	28.8397	39.7646	125.1045	65.4181	176.3956	279.2317	15.1337	16.4008	17.8139	-1.5933	54.3080	108.10	48.34	72.6496	41.36	16.88	83.8971	116.34	47.49
15.585417	7.5	-12.452778	   NA	3.8495	9.2573	248.3426	10.9352	-0.3123	54.9732	121.9676	28.8759	39.7767	125.1759	65.4560	176.4562	279.2228	15.0701	16.3184	17.8019	-1.6409	54.4145	108.50	48.52	72.7042	41.36	16.88	83.8714	116.37	47.51
15.710417	7.625	-12.327778	   NA	3.7891	9.1544	249.1207	10.8531	-0.4125	55.1123	121.9837	28.9795	39.8173	125.2267	65.4975	176.5105	279.1808	14.9842	16.2410	17.7925	-1.6877	54.5010	108.89	48.70	72.7695	41.33	16.87	83.8369	116.39	47.52
15.835417	7.75	-12.202778	   NA	3.7398	9.0570	249.8351	10.8050	-0.5155	55.2467	122.0507	29.1194	39.8363	125.2695	65.5699	176.5501	279.1456	14.9136	16.1719	17.7372	-1.7444	54.5843	109.24	48.85	72.8487	41.31	16.87	83.7957	116.42	47.53
15.960417	7.875	-12.077778	   NA	3.6581	8.9768	250.4993	10.7286	-0.6205	55.3929	122.0787	29.2574	39.8707	125.3123	65.6411	176.6267	279.1409	14.8533	16.1360	17.6560	-1.7855	54.6485	109.58	49.00	72.9255	41.28	16.85	83.7712	116.45	47.54
16.085417	8	-11.952778	   NA	3.5747	8.9041	251.1521	10.6387	-0.7257	55.5018	122.1057	29.3944	39.8941	125.3551	65.7113	176.7265	279.1574	14.7930	16.1125	17.5748	-1.8086	54.7088	109.91	49.15	72.9937	41.25	16.84	83.7593	116.50	47.56
16.210417	8.125	-11.827778	   NA	3.4652	8.8430	251.7525	10.5235	-0.7636	55.5598	122.1214	29.4874	39.9168	125.3977	65.8167	176.7548	279.1608	14.7328	16.0578	17.4785	-1.8438	54.7641	110.21	49.29	73.0500	41.24	16.83	83.7235	116.53	47.57
16.335417	8.25	-11.702778	   NA	3.3740	8.7951	252.3162	10.4012	-0.7516	55.6554	122.1372	29.5928	39.9642	125.4550	65.8910	176.7493	279.1610	14.6883	16.0003	17.3600	-1.8969	54.8270	110.49	49.41	73.1159	41.21	16.83	83.6770	116.56	47.59
16.460417	8.375	-11.577778	   NA	3.3478	8.7506	252.8033	10.2961	-0.8244	55.7969	122.1587	29.7640	39.9923	125.5007	65.9455	176.7355	279.1867	14.6639	15.9293	17.2608	-1.9283	54.8747	110.73	49.52	73.1930	41.18	16.81	83.6413	116.60	47.60
16.585417	8.5	-11.452778	   NA	3.3025	8.7013	253.3033	10.1983	-0.9394	55.9354	122.1192	29.9699	40.0130	125.5431	66.0427	176.6927	279.2139	14.6421	15.8340	17.1875	-1.9364	54.9132	110.99	49.64	73.2706	41.12	16.79	83.6056	116.62	47.61
16.710417	8.625	-11.327778	   NA	3.1837	8.6443	253.8012	10.0860	-1.0435	56.0566	122.1254	30.1703	40.0078	125.5863	66.1420	176.6481	279.2153	14.6200	15.7865	17.0919	-1.9470	54.9343	111.26	49.76	73.3481	41.07	16.77	83.5691	116.64	47.62
16.835417	8.75	-11.202778	   NA	3.0830	8.5719	254.2398	9.9795	-1.1160	56.1623	122.1539	30.3808	39.9966	125.6295	66.2308	176.6218	279.2121	14.6078	15.7620	16.9773	-1.9621	54.9516	111.49	49.86	73.4257	41.04	16.75	83.5365	116.65	47.62
16.960417	8.875	-11.077778	   NA	3.0100	8.4801	254.6252	9.9178	-1.1278	56.2925	122.2212	30.5842	40.0221	125.6513	66.3082	176.6037	279.2208	14.5941	15.7285	16.8609	-1.9943	54.9811	111.69	49.95	73.5132	41.00	16.74	83.5023	116.68	47.63
17.085417	9	-10.952778	   NA	2.9752	8.4180	254.9867	9.8633	-1.1436	56.4170	122.3405	30.8024	40.0699	125.7134	66.3660	176.6098	279.2326	14.5651	15.6501	16.7764	-2.0554	55.0199	111.87	50.03	73.6182	40.98	16.73	83.4631	116.71	47.65
17.210417	9.125	-10.827778	   NA	2.9211	8.3698	255.3141	9.8002	-1.1533	56.5192	122.4211	31.0682	40.1067	125.7971	66.4093	176.6147	279.2620	14.5442	15.5630	16.7498	-2.1323	55.0504	112.04	50.10	73.7203	40.94	16.72	83.4336	116.75	47.66
17.335417	9.25	-10.702778	   NA	2.8328	8.3631	255.6285	9.7493	-1.1888	56.6673	122.4692	31.3164	40.1155	125.8713	66.4351	176.5684	279.3040	14.5468	15.5216	16.7215	-2.2218	55.0770	112.20	50.18	73.8125	40.91	16.70	83.4068	116.78	47.67
17.460417	9.375	-10.577778	   NA	2.7632	8.4006	255.9371	9.6836	-1.2475	56.8015	122.4813	31.5450	40.1311	125.9686	66.4557	176.5411	279.3239	14.5391	15.4680	16.6603	-2.2778	55.1074	112.35	50.25	73.8972	40.87	16.69	83.3758	116.80	47.68
17.585417	9.5	-10.452778	   NA	2.7187	8.4354	256.2555	9.6298	-1.2703	56.8924	122.5031	31.8280	40.1662	126.0577	66.5177	176.5608	279.3409	14.5274	15.4140	16.5890	-2.2983	55.1538	112.51	50.31	73.9942	40.83	16.67	83.3556	116.83	47.70
17.710417	9.625	-10.327778	   NA	2.6747	8.4388	256.5999	9.5735	-1.2982	56.9561	122.5667	32.1187	40.2119	126.1300	66.5818	176.5775	279.3777	14.5312	15.3503	16.5479	-2.3219	55.1977	112.67	50.39	74.0942	40.79	16.65	83.3438	116.86	47.71
17.835417	9.75	-10.202778	   NA	2.6523	8.4120	256.9628	9.5011	-1.3883	56.9934	122.6294	32.3894	40.2844	126.1854	66.5693	176.5587	279.4238	14.5302	15.2485	16.5015	-2.3427	55.2280	112.86	50.47	74.1752	40.74	16.63	83.3200	116.89	47.72
17.960417	9.875	-10.077778	   NA	2.6013	8.3795	257.3555	9.4284	-1.4809	57.0307	122.6714	32.6547	40.3383	126.2378	66.5566	176.5399	279.4718	14.5109	15.1467	16.4360	-2.3561	55.2568	113.06	50.56	74.2482	40.70	16.62	83.2915	116.93	47.74
18.085417	10	-9.952778	   NA	2.5232	8.3474	257.7656	9.3673	-1.5562	57.1206	122.7182	32.9256	40.3571	126.2860	66.5895	176.5011	279.5196	14.4497	15.0450	16.3600	-2.3238	55.2895	113.27	50.66	74.3328	40.66	16.60	83.2586	116.96	47.75
18.210417	10.125	-9.827778	   NA	2.4516	8.3020	258.1318	9.3252	-1.6324	57.2384	122.7887	33.2085	40.3760	126.3150	66.6286	176.4397	279.5676	14.3628	14.9544	16.2555	-2.2727	55.3156	113.47	50.74	74.4259	40.61	16.58	83.2179	116.99	47.76
18.335417	10.25	-9.702778	   NA	2.3931	8.2593	258.4369	9.2888	-1.7032	57.3653	122.8642	33.4898	40.3898	126.3394	66.6257	176.3883	279.6376	14.2757	14.9052	16.1962	-2.2257	55.3350	113.63	50.81	74.5124	40.56	16.56	83.1962	117.02	47.78
18.460417	10.375	-9.577778	   NA	2.3510	8.2317	258.7389	9.2412	-1.7583	57.5128	122.9424	33.7810	40.4709	126.4052	66.6522	176.3726	279.7494	14.2058	14.9021	16.1828	-2.1960	55.3609	113.78	50.88	74.6274	40.51	16.54	83.2028	117.07	47.79
18.585417	10.5	-9.452778	   NA	2.2840	8.1821	259.0363	9.2094	-1.8077	57.6479	122.9870	34.1069	40.5735	126.4663	66.7321	176.3784	279.8412	14.1837	14.9134	16.1921	-2.2057	55.3808	113.94	50.95	74.7523	40.44	16.51	83.2172	117.10	47.81
18.710417	10.625	-9.327778	   NA	2.1740	8.1634	259.3073	9.2066	-1.8774	57.7802	122.9885	34.4439	40.5765	126.4773	66.8048	176.3985	279.8909	14.1912	14.8551	16.1956	-2.2398	55.3948	114.08	51.02	74.8452	40.36	16.48	83.2153	117.13	47.82
18.835417	10.75	-9.202778	   NA	2.0878	8.1783	259.5962	9.2039	-1.9627	57.9100	122.9781	34.7805	40.5702	126.5195	66.8758	176.4181	279.9546	14.1906	14.7808	16.1665	-2.2516	55.4207	114.23	51.08	74.9390	40.29	16.45	83.2098	117.17	47.83
18.960417	10.875	-9.077778	   NA	2.0500	8.1877	259.8751	9.1872	-2.0131	58.0475	122.9927	35.1094	40.5639	126.5814	66.9884	176.4427	280.0554	14.1709	14.6927	16.0996	-2.2676	55.4574	114.36	51.15	75.0472	40.23	16.42	83.1989	117.23	47.86
19.085417	11	-8.952778	   NA	2.0281	8.1876	260.1505	9.1677	-2.0479	58.1864	123.0715	35.3770	40.5793	126.6014	67.1266	176.4797	280.1587	14.1435	14.5909	16.0242	-2.3048	55.4972	114.50	51.20	75.1570	40.18	16.40	83.1820	117.30	47.89
19.210417	11.125	-8.827778	   NA	2.0191	8.1751	260.4735	9.1441	-2.0604	58.3253	123.1778	35.5874	40.6667	126.6387	67.2648	176.5298	280.2792	14.1345	14.5422	16.0023	-2.3266	55.5503	114.65	51.27	75.2768	40.14	16.39	83.1936	117.36	47.91
19.335417	11.25	-8.702778	   NA	2.0181	8.1702	260.7849	9.0950	-2.0670	58.4643	123.2780	35.8099	40.7530	126.7093	67.4056	176.5703	280.3752	14.1645	14.5081	16.0119	-2.3555	55.6002	114.79	51.34	75.4034	40.11	16.37	83.2124	117.40	47.93
19.460417	11.375	-8.577778	   NA	1.9995	8.2105	261.1089	8.9952	-2.1146	58.6095	123.3410	36.0726	40.8188	126.7484	67.5488	176.5797	280.4186	14.2004	14.4301	16.0132	-2.3849	55.6399	114.95	51.41	75.5232	40.05	16.35	83.2095	117.43	47.94
19.585417	11.5	-8.452778	   NA	1.9702	8.2683	261.3900	8.8606	-2.1494	58.7582	123.3948	36.3721	40.8679	126.7491	67.6585	176.5965	280.4665	14.2237	14.3942	15.9944	-2.4077	55.6679	115.09	51.47	75.6334	39.98	16.32	83.2113	117.45	47.95
19.710417	11.625	-8.327778	   NA	1.9168	8.2910	261.6154	8.7406	-2.1557	58.8976	123.4389	36.6851	40.9201	126.7624	67.7428	176.6120	280.4974	14.2507	14.3818	15.9635	-2.3809	55.6816	115.21	51.52	75.7412	39.91	16.29	83.2208	117.46	47.95
19.835417	11.75	-8.202778	   NA	1.8486	8.2980	261.9070	8.7254	-2.1666	59.0265	123.4751	36.9818	40.9470	126.8134	67.8393	176.6061	280.5324	14.2953	14.3389	15.9583	-2.3783	55.7225	115.35	51.59	75.8472	39.85	16.27	83.2255	117.47	47.96
19.960417	11.875	-8.077778	   NA	1.7854	8.3140	262.2578	8.7719	-2.1849	59.1538	123.5151	37.2431	40.9716	126.8653	67.9120	176.5907	280.6088	14.3327	14.2797	15.9628	-2.4221	55.7888	115.51	51.66	75.9435	39.81	16.25	83.2254	117.50	47.97
20.085417	12	-7.952778	   NA	1.7295	8.3199	262.5640	8.7796	-2.2111	59.2794	123.5987	37.5009	40.9804	126.8882	67.9428	176.5470	280.6420	14.3669	14.2322	15.9222	-2.4633	55.8364	115.66	51.72	76.0317	39.77	16.24	83.2078	117.52	47.98
20.210417	12.125	-7.827778	   NA	1.6858	8.3396	262.8327	8.7550	-2.2428	59.4047	123.6819	37.7637	41.0291	126.9491	67.9587	176.4797	280.6752	14.4427	14.1833	15.8784	-2.4658	55.8741	115.79	51.78	76.1312	39.73	16.22	83.1989	117.52	47.98
20.335417	12.25	-7.702778	   NA	1.6449	8.3668	263.1002	8.7121	-2.2691	59.5333	123.7323	38.0510	41.1165	127.0443	68.0105	176.4406	280.7896	14.4895	14.1203	15.8455	-2.4534	55.9110	115.92	51.84	76.2480	39.69	16.20	83.2054	117.56	47.99
20.460417	12.375	-7.577778	   NA	1.6020	8.3617	263.3898	8.6486	-2.2904	59.6568	123.7922	38.3324	41.2218	127.0971	68.1111	176.4218	280.9048	14.5015	14.0821	15.8885	-2.4325	55.9423	116.06	51.90	76.3686	39.63	16.18	83.2277	117.59	48.01
20.585417	12.5	-7.452778	   NA	1.5589	8.3687	263.7185	8.5489	-2.3335	59.7941	123.8820	38.5885	41.3511	127.1302	68.2015	176.3742	280.9406	14.5196	14.0701	15.8970	-2.4371	55.9723	116.23	51.98	76.4912	39.57	16.15	83.2274	117.59	48.01
20.710417	12.625	-7.327778	   NA	1.5340	8.4177	264.0169	8.4547	-2.3517	59.9491	123.9772	38.7982	41.4806	127.2206	68.2671	176.3067	280.9492	14.5330	14.0992	15.8665	-2.4727	56.0143	116.37	52.04	76.6155	39.54	16.14	83.2137	117.59	48.01
20.835417	12.75	-7.202778	   NA	1.5134	8.4771	264.3135	8.3964	-2.3353	60.1004	124.0580	39.0192	41.6099	127.3423	68.3294	176.2364	280.9981	14.5448	14.0921	15.8906	-2.4592	56.0730	116.50	52.10	76.7432	39.51	16.13	83.2171	117.59	48.01
20.960417	12.875	-7.077778	   NA	1.4886	8.4970	264.6103	8.3369	-2.3630	60.2370	124.1356	39.2271	41.7068	127.4559	68.3759	176.1660	281.0477	14.5463	14.0092	15.8927	-2.4643	56.1140	116.65	52.17	76.8564	39.48	16.12	83.1996	117.61	48.01
21.085417	13	-6.952778	   NA	1.4569	8.4855	264.8884	8.2691	-2.4265	60.3562	124.2190	39.4351	41.7619	127.5695	68.4076	176.0939	281.1234	14.5702	13.9310	15.8586	-2.5121	56.1347	116.79	52.23	76.9582	39.47	16.11	83.1775	117.64	48.03
21.210417	13.125	-6.827778	   NA	1.4208	8.4740	265.1655	8.2014	-2.4899	60.4728	124.3044	39.6430	41.8134	127.6830	68.4393	176.0211	281.1990	14.5940	13.8573	15.8245	-2.5600	56.1544	116.93	52.29	77.0593	39.46	16.11	83.1560	117.67	48.04
21.335417	13.25	-6.702778	   NA	1.3846	8.4624	265.4427	8.1336	-2.5533	60.5893	124.3899	39.8509	41.8650	127.7966	68.4709	175.9483	281.2746	14.6179	13.7835	15.7905	-2.6078	56.1740	117.08	52.36	77.1604	39.45	16.11	83.1345	117.70	48.05
21.460417	13.375	-6.577778	   NA	1.3485	8.4509	265.7198	8.0658	-2.6168	60.7059	124.4754	40.0589	41.9165	127.9102	68.5026	175.8755	281.3503	14.6418	13.7098	15.7564	-2.6557	56.1936	117.22	52.42	77.2616	39.44	16.10	83.1130	117.73	48.06
21.585417	13.5	-6.452778	   NA	1.3124	8.4394	265.9969	7.9980	-2.6802	60.8225	124.5609	40.2668	41.9681	128.0237	68.5343	175.8027	281.4259	14.6656	13.6360	15.7223	-2.7035	56.2133	117.37	52.49	77.3627	39.43	16.10	83.0915	117.76	48.08
21.710417	13.625	-6.327778	   NA	1.2763	8.4279	266.2741	7.9302	-2.7436	60.9391	124.6464	40.4747	42.0197	128.1373	68.5660	175.7299	281.5015	14.6895	13.5623	15.6882	-2.7514	56.2330	117.51	52.55	77.4639	39.42	16.09	83.0700	117.79	48.09
21.835417	13.75	-6.202778	   NA	1.2402	8.4164	266.5512	7.8624	-2.8071	61.0557	124.7318	40.6826	42.0712	128.2508	68.5977	175.6571	281.5771	14.7133	13.4886	15.6542	-2.7992	56.2526	117.65	52.62	77.5650	39.41	16.09	83.0485	117.82	48.10
21.960417	13.875	-6.077778	   NA	1.2040	8.4048	266.8284	7.7946	-2.8705	61.1722	124.8173	40.8906	42.1228	128.3644	68.6294	175.5843	281.6528	14.7372	13.4148	15.6201	-2.8470	56.2723	117.80	52.68	77.6661	39.40	16.09	83.0270	117.85	48.11
22.085417	14	-5.952778	   NA	1.1679	8.3933	267.1055	7.7268	-2.9339	61.2888	124.9028	41.0985	42.1744	128.4780	68.6611	175.5115	281.7284	14.7611	13.3411	15.5860	-2.8949	56.2919	117.94	52.75	77.7673	39.39	16.08	83.0055	117.88	48.13
22.210417	14.125	-5.827778	   NA	1.1318	8.3818	267.3826	7.6590	-2.9974	61.4054	124.9883	41.3064	42.2259	128.5915	68.6928	175.4387	281.8040	14.7849	13.2673	15.5519	-2.9427	56.3116	118.09	52.81	77.8684	39.38	16.08	82.9840	117.91	48.14
22.335417	14.25	-5.702778	   NA	1.0957	8.3703	267.6598	7.5912	-3.0608	61.5220	125.0737	41.5144	42.2775	128.7051	68.7245	175.3658	281.8797	14.8088	13.1936	15.5179	-2.9906	56.3312	118.23	52.87	77.9695	39.37	16.07	82.9625	117.95	48.15
22.460417	14.375	-5.577778	   NA	1.0596	8.3588	267.9369	7.5234	-3.1242	61.6386	125.1592	41.7223	42.3290	128.8187	68.7562	175.2930	281.9553	14.8327	13.1198	15.4838	-3.0384	56.3509	118.37	52.94	78.0707	39.37	16.07	82.9410	117.98	48.16
22.585417	14.5	-5.452778	   NA	1.0235	8.3473	268.2140	7.4556	-3.1877	61.7551	125.2447	41.9302	42.3806	128.9322	68.7879	175.2202	282.0309	14.8565	13.0461	15.4497	-3.0863	56.3705	118.52	53.00	78.1718	39.36	16.07	82.9195	118.01	48.18
22.710417	14.625	-5.327778	   NA	0.9873	8.3357	268.4912	7.3878	-3.2511	61.8717	125.3302	42.1381	42.4322	129.0458	68.8196	175.1474	282.1066	14.8804	12.9723	15.4156	-3.1341	56.3902	118.66	53.07	78.2729	39.35	16.06	82.8980	118.04	48.19
22.835417	14.75	-5.202778	   NA	0.9512	8.3242	268.7683	7.3200	-3.3145	61.9883	125.4157	42.3461	42.4837	129.1594	68.8512	175.0746	282.1822	14.9043	12.8986	15.3815	-3.1820	56.4098	118.81	53.13	78.3741	39.34	16.06	82.8765	118.07	48.20
22.960417	14.875	-5.077778	   NA	0.9151	8.3127	269.0455	7.2522	-3.3780	62.1049	125.5011	42.5540	42.5353	129.2729	68.8829	175.0018	282.2578	14.9281	12.8249	15.3475	-3.2298	56.4295	118.95	53.20	78.4752	39.33	16.06	82.8551	118.10	48.21
23.085417	15	-4.952778	   NA	0.8790	8.3012	269.3226	7.1844	-3.4414	62.2215	125.5866	42.7619	42.5869	129.3865	68.9146	174.9290	282.3334	14.9520	12.7511	15.3134	-3.2776	56.4492	119.10	53.26	78.5763	39.32	16.05	82.8336	118.13	48.23
23.210417	15.125	-4.827778	   NA	0.8429	8.2897	269.5997	7.1166	-3.5048	62.3380	125.6721	42.9699	42.6384	129.5001	68.9463	174.8562	282.4091	14.9758	12.6774	15.2793	-3.3255	56.4688	119.24	53.33	78.6775	39.31	16.05	82.8120	118.16	48.24
23.335417	15.25	-4.702778	   NA	0.8067	8.2781	269.8769	7.0488	-3.5683	62.4546	125.7576	43.1778	42.6900	129.6136	68.9780	174.7834	282.4847	14.9997	12.6036	15.2452	-3.3733	56.4884	119.38	53.39	78.7786	39.30	16.05	82.7906	118.19	48.25
23.460417	15.375	-4.577778	   NA	0.7706	8.2666	270.1540	6.9810	-3.6317	62.5712	125.8430	43.3857	42.7415	129.7272	69.0097	174.7106	282.5603	15.0236	12.5299	15.2112	-3.4212	56.5081	119.53	53.45	78.8797	39.29	16.04	82.7691	118.22	48.27
23.585417	15.5	-4.452778	   NA	0.7345	8.2551	270.4311	6.9132	-3.6951	62.6878	125.9285	43.5936	42.7931	129.8407	69.0414	174.6378	282.6360	15.0474	12.4561	15.1771	-3.4690	56.5278	119.67	53.52	78.9809	39.29	16.04	82.7476	118.26	48.28
23.710417	15.625	-4.327778	   NA	0.7138	8.2495	270.7083	6.8202	-3.7330	62.8464	126.0045	43.7886	42.8599	129.9566	69.0895	174.5942	282.7184	15.0894	12.4222	15.1551	-3.5169	56.5518	119.81	53.58	79.0909	39.27	16.03	82.7437	118.29	48.29
23.835417	15.75	-4.202778	   NA	0.6806	8.2354	270.9858	6.7003	-3.7606	63.0089	126.0362	43.9748	42.9406	130.0540	69.1632	174.5660	282.8136	15.1496	12.3875	15.1390	-3.5623	56.5683	119.96	53.65	79.1963	39.24	16.02	82.7489	118.32	48.30
23.960417	15.875	-4.077778	   NA	0.6297	8.1913	271.2859	6.6022	-3.7830	63.2458	126.0849	44.1606	42.9966	130.1320	69.2255	174.5459	282.8228	15.1370	12.3209	15.0500	-3.5977	56.5852	120.12	53.72	79.3076	39.20	16.00	82.7132	118.34	48.31
24.085417	16	-3.952778	   NA	0.5748	8.1381	271.5919	6.5274	-3.8000	63.4896	126.1467	44.3137	43.0518	130.2099	69.2727	174.5273	282.7904	15.0644	12.2503	14.9349	-3.6288	56.6064	120.28	53.79	79.4141	39.18	15.99	82.6564	118.36	48.32
24.210417	16.125	-3.827778	   NA	0.5711	8.1094	271.9609	6.4477	-3.8252	63.7414	126.2203	44.4493	43.1000	130.3485	69.3164	174.5117	282.7600	15.0177	12.1462	14.8338	-3.6618	56.6528	120.45	53.87	79.5293	39.18	15.99	82.6013	118.39	48.33
24.335417	16.25	-3.702778	   NA	0.5844	8.1130	272.3043	6.3477	-3.8759	63.9563	126.2578	44.5827	43.1351	130.5346	69.3611	174.4863	282.7464	15.0477	12.0470	14.7653	-3.7140	56.6947	120.62	53.94	79.6379	39.18	16.00	82.5631	118.40	48.34
24.460417	16.375	-3.577778	   NA	0.5836	8.1186	272.5972	6.2585	-3.9296	64.1247	126.3330	44.7797	43.1767	130.7236	69.4151	174.4996	282.7716	15.1236	11.9809	14.7207	-3.8031	56.7257	120.77	54.01	79.7588	39.19	16.00	82.5489	118.43	48.35
24.585417	16.5	-3.452778	   NA	0.5028	8.1135	272.9205	6.2106	-3.9801	64.3427	126.4578	45.0228	43.2241	130.9228	69.5015	174.5079	282.8128	15.1659	11.8934	14.6968	-3.8909	56.7535	120.94	54.08	79.9120	39.20	16.00	82.5310	118.47	48.36
24.710417	16.625	-3.327778	   NA	0.3968	8.1159	273.2798	6.1567	-4.0394	64.5616	126.5444	45.2450	43.1951	131.1137	69.6146	174.5070	282.8376	15.1961	11.8393	14.6583	-3.9607	56.7820	121.12	54.17	80.0457	39.21	16.01	82.5129	118.49	48.37
24.835417	16.75	-3.202778	   NA	0.2935	8.1315	273.5802	6.0625	-4.0909	64.8349	126.5776	45.4447	43.1664	131.2933	69.7341	174.5155	282.8347	15.2282	11.8485	14.5953	-3.9961	56.7954	121.28	54.24	80.1752	39.21	16.01	82.5044	118.50	48.38
24.960417	16.875	-3.077778	   NA	0.2442	8.1275	273.9106	5.9522	-4.1354	65.0793	126.6006	45.6514	43.1490	131.4185	69.8535	174.4917	282.8440	15.2223	11.7873	14.5339	-4.0270	56.8198	121.45	54.32	80.2921	39.19	16.00	82.4754	118.52	48.38
25.085417	17	-2.952778	   NA	0.2447	8.0992	274.2724	5.8596	-4.2514	65.3399	126.6145	45.8731	43.2241	131.5283	69.9835	174.4834	282.8682	15.2168	11.6687	14.4995	-4.0722	56.8449	121.64	54.40	80.4272	39.14	15.98	82.4441	118.55	48.40
25.210417	17.125	-2.827778	   NA	0.2509	8.0549	274.5585	5.7954	-4.4027	65.5972	126.5851	46.0620	43.3041	131.6540	70.0796	174.4643	282.8427	15.2196	11.5970	14.4916	-4.1127	56.8514	121.80	54.47	80.5470	39.09	15.96	82.4171	118.55	48.40
25.335417	17.25	-2.702778	   NA	0.1846	7.9876	274.8137	5.7423	-4.5550	65.8020	126.5721	46.1819	43.2977	131.7747	70.0977	174.4255	282.7791	15.2219	11.5708	14.4262	-4.1933	56.8346	121.95	54.54	80.6210	39.08	15.96	82.3717	118.55	48.40
