days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
37.913194	29.827778	9.875	   NA	40.9087	27.0273	53.2704	9.8754	16.1703	47.0816	41.5706	50.1734	40.4376	46.2198	41.7617	36.2684	24.6270	33.9811	22.8767	39.1205	34.4933	29.4504	17.78	7.95	44.5408	3.86	1.57	31.8945	6.58	2.69
38.038194	29.952778	10	   NA	41.3525	27.3865	53.8166	10.0005	16.3432	47.5624	41.9829	50.6787	40.8655	46.7123	42.1849	36.7321	24.9151	34.4451	23.1479	39.5417	34.8608	29.7799	17.95	8.03	44.9978	3.90	1.59	32.2738	6.66	2.72
38.163194	30.077778	10.125	   NA	41.7988	27.7441	54.3597	10.1250	16.5153	48.0432	42.3949	51.1847	41.2937	47.2064	42.6083	37.1822	25.2050	34.9041	23.4195	39.9636	35.2317	30.1086	18.13	8.11	45.4552	3.93	1.61	32.6510	6.73	2.75
38.288194	30.202778	10.25	   NA	42.2448	28.1032	54.9004	10.2485	16.6876	48.5259	42.8052	51.6896	41.7205	47.7005	43.0297	37.6280	25.4905	35.3660	23.6912	40.3855	35.6030	30.4369	18.30	8.19	45.9119	3.97	1.62	33.0274	6.80	2.78
38.413194	30.327778	10.375	   NA	42.6894	28.4613	55.4361	10.3724	16.8583	49.0036	43.2112	52.1920	42.1417	48.1922	43.4499	38.0720	25.7712	35.8275	23.9627	40.8041	35.9716	30.7635	18.48	8.26	46.3651	4.01	1.64	33.4015	6.88	2.81
38.538194	30.452778	10.5	   NA	43.1330	28.8161	55.9679	10.4953	17.0290	49.4722	43.6130	52.6886	42.5585	48.6800	43.8687	38.5166	26.0485	36.2883	24.2336	41.2195	36.3352	31.0883	18.65	8.34	46.8135	4.05	1.65	33.7736	6.95	2.84
38.663194	30.577778	10.625	   NA	43.5741	29.1724	56.4991	10.6191	17.2016	49.9359	44.0129	53.1819	42.9745	49.1661	44.2872	38.9635	26.3258	36.7465	24.5067	41.6341	36.6969	31.4133	18.82	8.42	47.2597	4.09	1.67	34.1456	7.02	2.87
38.788194	30.702778	10.75	   NA	44.0124	29.5301	57.0327	10.7440	17.3767	50.3976	44.4107	53.6727	43.3884	49.6501	44.7039	39.4108	26.6044	37.2027	24.7827	42.0465	37.0598	31.7392	18.99	8.49	47.7039	4.13	1.68	34.5178	7.09	2.90
38.913194	30.827778	10.875	   NA	44.4538	29.8879	57.5687	10.8690	17.5517	50.8626	44.8099	54.1628	43.8064	50.1341	45.1207	39.8570	26.8835	37.6597	25.0627	42.4580	37.4233	32.0662	19.16	8.57	48.1494	4.16	1.70	34.8907	7.17	2.93
39.038194	30.952778	11	   NA	44.8986	30.2450	58.1099	10.9943	17.7267	51.3363	45.2105	54.6515	44.2311	50.6183	45.5375	40.3059	27.1611	38.1242	25.3464	42.8683	37.7856	32.3949	19.33	8.65	48.5975	4.20	1.71	35.2653	7.24	2.95
