days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
38.288194	30.202778	10.25	   NA	40.3559	41.3817	39.0536	40.7499	41.6210	34.8540	36.8081	34.7452	34.3557	37.0851	34.9914	36.6119	35.3941	35.8814	38.1934	40.4360	41.4500	40.6324	1.02	0.45	35.4733	1.16	0.48	37.9945	2.49	1.02
38.413194	30.327778	10.375	   NA	40.8943	41.9059	39.5393	41.2456	42.1286	35.2697	37.3048	35.1706	34.8123	37.5048	35.4269	37.0909	35.8608	36.3410	38.6831	40.9329	41.9978	41.1427	1.02	0.46	35.9149	1.17	0.48	38.4844	2.52	1.03
38.538194	30.452778	10.5	   NA	41.4365	42.4370	40.0266	41.7545	42.6392	35.6881	37.8039	35.5825	35.2479	37.9554	35.8793	37.5796	36.3679	36.7700	39.1712	41.4412	42.5432	41.6588	1.04	0.46	36.3595	1.20	0.49	38.9789	2.55	1.04
38.663194	30.577778	10.625	   NA	41.9682	42.9496	40.5212	42.2843	43.1705	36.0956	38.3022	36.0246	35.6623	38.4353	36.3528	38.0903	36.8821	37.2253	39.6791	41.9527	43.0792	42.1788	1.05	0.47	36.8121	1.23	0.50	39.4848	2.56	1.05
38.788194	30.702778	10.75	   NA	42.4763	43.4614	41.0128	42.7946	43.7226	36.5048	38.7895	36.4870	36.0710	38.8807	36.7737	38.5734	37.3877	37.7039	40.1981	42.4527	43.6112	42.6935	1.06	0.48	37.2511	1.25	0.51	39.9878	2.58	1.05
38.913194	30.827778	10.875	   NA	42.9864	43.9671	41.4943	43.3009	44.2563	36.9564	39.2441	36.9467	36.4966	39.3109	37.1744	39.0545	37.8896	38.1851	40.6984	42.9456	44.1428	43.2010	1.08	0.48	37.6882	1.25	0.51	40.4860	2.59	1.06
39.038194	30.952778	11	   NA	43.4983	44.4528	41.9839	43.8012	44.7664	37.4192	39.6712	37.3854	36.9264	39.7133	37.5454	39.5112	38.3851	38.6585	41.1833	43.4127	44.6595	43.7005	1.08	0.48	38.1101	1.24	0.51	40.9684	2.60	1.06
39.163194	31.077778	11.125	   NA	44.0140	44.9174	42.4665	44.3147	45.2653	37.8854	40.1047	37.8406	37.3673	40.1544	37.9687	39.9556	38.8769	39.1353	41.6628	43.8771	45.1761	44.1956	1.08	0.48	38.5535	1.24	0.51	41.4473	2.61	1.07
39.288194	31.202778	11.25	   NA	44.5115	45.3908	42.9433	44.8260	45.7937	38.3747	40.5705	38.3102	37.8403	40.6327	38.4233	40.4449	39.3433	39.6068	42.1443	44.3419	45.7017	44.6931	1.10	0.49	39.0253	1.24	0.51	41.9305	2.62	1.07
39.413194	31.327778	11.375	   NA	44.9906	45.8901	43.4219	45.3196	46.3237	38.8641	41.0313	38.7659	38.3111	41.1019	38.8694	40.9265	39.7860	40.0650	42.6277	44.8091	46.2295	45.1892	1.11	0.50	39.4906	1.24	0.51	42.4073	2.64	1.08
