days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
11.335417	3.25	-16.702778	NA	59.0479	61.561	36.4101	73.8909	51.7121	35.3484	44.7876	52.6035	36.1043	68.6558	47.4705	33.9508	42.1212	48.6413	36.0438	47.6399	44.2974	56.5244	13.79	6.17	47.4950	12.32	5.03	42.1157	6.02	2.46
11.460417	3.375	-16.577778	NA	58.7813	60.2004	36.4583	72.6555	52.4455	34.9099	46.0186	52.4403	36.2135	67.2643	48.205	34.2435	41.9269	46.2367	36.9733	47.4123	43.77	56.1082	13.20	5.90	47.5086	11.86	4.84	41.7604	5.21	2.12
11.585417	3.5	-16.452778	NA	54.0211	59.7347	35.6324	71.3552	51.3703	34.2541	42.3627	52.2599	35.0108	64.349	48.1519	34.7346	42.0705	47.1608	36.5736	47.5785	43.9109	54.4227	13.01	5.82	46.0647	11.42	4.66	42.0048	5.36	2.19
11.710417	3.625	-16.327778	NA	55.1661	59.1154	36.3132	70.5165	52.3827	35.4941	40.529	52.9032	35.7199	63.4535	48.5219	34.5265	41.1858	50.109	36.1385	47.2696	44.0142	54.6988	12.38	5.54	46.1036	11.00	4.49	42.2073	6.14	2.50
11.835417	3.75	-16.202778	NA	56.447	58.4107	35.9147	70.1822	53.0034	35.5483	42.6647	52.7247	35.486	62.6672	48.4095	34.6534	41.4316	49.3036	36.3654	47.3232	44.1711	54.7916	12.37	5.53	46.2501	10.58	4.32	42.2081	5.87	2.40
11.960417	3.875	-16.077778	NA	59.0371	57.7259	35.8862	68.0004	53.4985	35.3268	46.0567	51.4375	35.7445	60.9573	48.5789	33.0883	41.7566	45.7845	36.4481	47.0239	43.7974	54.8296	11.83	5.29	46.3503	9.78	3.99	41.3165	5.48	2.24
12.085417	4	-15.952778	NA	57.9468	56.53	35.9335	65.8165	52.9384	35.4191	46.9009	51.2892	35.2986	58.7038	48.1924	34.9562	42.2143	45.3622	36.6615	45.7576	43.6351	53.8330	11.06	4.94	45.9673	9.18	3.75	41.4312	4.57	1.86
12.210417	4.125	-15.827778	NA	54.0146	54.8582	35.6933	63.2615	50.0081	33.6355	40.8456	48.9541	33.2493	55.6317	46.9626	34.8813	41.4708	43.9985	35.7626	44.6471	42.2411	51.5671	10.10	4.52	43.2131	8.92	3.64	40.5002	4.18	1.71
12.335417	4.25	-15.702778	NA	56.0787	53.4005	35.2606	61.7043	50.6093	32.9153	41.7986	47.7227	33.4248	52.6461	46.4413	34.7088	40.1001	44.5024	35.0029	44.0861	41.5805	51.4107	9.91	4.43	42.4915	8.01	3.27	39.9968	4.30	1.76
12.460417	4.375	-15.577778	NA	54.7052	52.3324	34.279	59.7735	50.9635	33.6515	38.7682	48.0008	34.5159	52.6126	46.8859	33.7311	38.9007	44.7701	35.2236	43.7675	40.969	50.4107	9.62	4.30	42.4058	7.84	3.20	39.5603	4.47	1.83
12.585417	4.5	-15.452778	NA	55.1647	51.0983	34.5288	57.9082	49.5789	34.1551	41.0883	47.0899	34.3394	51.7403	45.7395	33.8195	37.6441	42.3209	34.9898	42.6969	39.999	49.6558	9.07	4.06	42.3588	7.14	2.92	38.5784	3.73	1.52
12.710417	4.625	-15.327778	NA	54.3891	50.0226	34.0494	56.7423	49.7005	34.0671	38.7799	46.3337	34.2383	49.7212	45.6715	34.5128	37.6401	41.7253	35.316	41.6109	39.7647	48.9808	8.86	3.96	41.4686	6.69	2.73	38.4283	3.11	1.27
12.835417	4.75	-15.202778	NA	51.334	49.9218	33.2687	55.3155	48.5494	32.7441	38.7597	44.8657	33.2784	49.1674	44.7734	33.1045	38.2074	40.6651	34.8768	41.2566	39.3291	47.6779	8.44	3.78	40.5981	6.75	2.76	37.9066	3.26	1.33
12.960417	4.875	-15.077778	NA	51.3653	49.7264	33.0086	54.542	47.3211	32.7004	40.4866	44.4872	33.0132	47.9739	43.1572	33.234	38.1137	40.634	34.4081	41.1515	39.3864	47.1927	8.35	3.74	40.3031	6.25	2.55	37.8213	3.29	1.34
13.085417	5	-14.952778	NA	51.6715	48.556	33.0474	54.648	47.7367	32.6119	40.6928	44.9457	32.7714	48.4572	42.6396	31.6116	37.0725	42.0043	33.7553	40.4515	39.2779	47.1319	8.33	3.73	40.3531	6.47	2.64	37.3622	4.02	1.64
13.210417	5.125	-14.827778	NA	50.2685	47.7833	33.4039	53.8989	46.9936	32.5921	38.2899	44.3373	32.3936	48.2615	41.9772	32.0907	35.8191	42.0973	33.7629	39.9102	39.0667	46.4696	7.78	3.48	39.6419	6.42	2.62	37.1245	3.86	1.58
13.335417	5.25	-14.702778	NA	50.4139	48.0343	33.0412	53.388	46.1891	33.0184	39.2462	43.9268	32.6574	47.4742	42.4401	31.9202	36.7351	40.7976	34.0023	40.3513	39.0374	46.2133	7.84	3.51	39.7938	6.00	2.45	37.1407	3.59	1.47
13.460417	5.375	-14.577778	NA	48.3789	47.8498	33.0441	52.242	45.7216	32.7126	38.1146	43.2234	32.1791	46.6116	41.6176	31.7302	37.5645	40.5222	33.6427	40.0519	38.5462	45.4473	7.32	3.27	39.0765	5.82	2.38	37.0096	3.56	1.45
13.585417	5.5	-14.452778	NA	48.6389	46.3312	32.1382	50.3648	44.9266	32.052	38.2405	41.8459	31.6229	45.3191	41.1687	32.2253	35.6334	39.4228	33.2447	38.5853	37.3237	44.4799	7.21	3.22	38.3749	5.54	2.26	36.0725	2.90	1.18
