days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
19.335417	11.25	-8.702778	NA	13215.5961	12982.1353	12740.7611	12040.1586	12060.4122	12700.992	12200.1263	11207.6997	12049.2746	9591.7418	10572.6674	11697.8135	10653.8403	11316.6378	12073.5392	12813.6368	12289.3442	12607.8127	535.97	239.69	11387.0836	1161.43	474.15	11807.4686	761.47	310.87
19.460417	11.375	-8.577778	NA	12949.5735	12940.2974	12759.1887	12478.5871	12671.5608	12396.4063	10830.5171	12524.3811	11942.8464	11042.4434	9979.0209	12176.1134	11391.8234	9455.6155	12643.1405	12918.1591	12408.6802	12759.8415	197.14	88.16	11452.6025	1000.65	408.51	11832.2553	1275.12	520.56
19.585417	11.5	-8.452778	NA	12550.7093	12233.9097	12718.9018	12911.9927	13144.3509	12892.275	11041.5713	11841.0182	12503.1363	11467.3171	11545.2451	10922.1569	11222.4924	10228.5232	12757.9342	12616.4815	12241.2839	12711.9729	346.97	155.17	11881.7605	692.80	282.83	11664.8120	1024.01	418.05
19.710417	11.625	-8.327778	NA	12919.4256	12057.8738	12244.0976	12674.5907	12743.797	10535.0734	10037.7273	11166.5709	9492.6723	11545.3361	12188.9884	11469.4661	11698.8265	12147.8524	12526.3237	12242.089	12942.0688	12527.9569	361.56	161.69	10827.7281	997.49	407.22	12171.1044	536.93	219.20
19.835417	11.75	-8.202778	NA	12394.8654	12345.9619	11777.5916	12607.3343	12755.8646	10208.334	11571.3423	11289.1636	10472.395	11685.6529	11120.2592	12250.1848	10037.5155	12443.1254	11617.1719	12632.3844	12518.2533	12376.3236	373.22	166.91	11057.8578	596.60	243.56	11916.4392	988.28	403.46
19.960417	11.875	-8.077778	NA	12287.8769	12289.4678	12750.7882	12488.2457	12274.5217	11424.3359	11417.1699	10890.6317	11817.278	11881.159	10957.901	10920.1235	10333.9817	11851.6734	12438.307	12557.6248	11976.9452	12418.1801	205.99	92.12	11398.0793	415.07	169.45	11679.7759	877.73	358.33
20.085417	12	-7.952778	NA	12444.6515	12981.7126	12929.1593	11682.5441	11764.4649	10372.3266	14152.2745	10526.5153	10993.3725	11258.4896	10466.4987	11608.4887	12524.0874	11786.5188	12720.4659	12688.8655	11997.5191	12360.5065	618.72	276.70	11294.9129	1441.16	588.35	12220.9909	484.59	197.83
20.210417	12.125	-7.827778	NA	12169.0908	12723.1694	11955.8934	12358.9759	12664.9494	12476.3015	14158.7461	12426.5493	11914.2046	11008.2493	10562.256	11538.8356	10507.0741	12482.9388	11516.8933	12190.7467	13060.3856	12374.4158	325.42	145.53	12091.0511	1271.01	518.89	11882.8124	892.92	364.53
20.335417	12.25	-7.702778	NA	12480.6067	12352.5627	12650.4056	13004.7932	13142.3917	12944.1766	10864.4543	12183.9241	12458.0174	12159.3903	11548.9155	11380.6632	11022.0676	12636.3419	11920.2501	12677.7728	12718.7976	12726.1520	337.82	151.08	12026.4797	727.90	297.17	12059.3155	735.68	300.34
20.460417	12.375	-7.577778	NA	12881.6556	12706.2267	12680.1384	12533.4982	12479.674	10624.8109	11229.5534	10673.2998	9373.3489	11255.017	11458.9202	11105.5773	12689.5305	12195.3268	12668.9207	12819.5974	12780.6953	12656.2386	158.21	70.75	10769.1584	761.85	311.03	12376.6080	662.01	270.26
20.585417	12.5	-7.452778	NA	12740.7687	12482.7782	13117.7071	12797.4348	12903.5513	11887.7751	12609.9784	11004.6755	10829.646	9769.1123	11300.4182	11859.5352	11619.89	12200.9312	12978.0308	12561.3261	12378.1438	12808.4480	232.08	103.79	11233.6009	968.21	395.27	12266.3095	488.61	199.47
20.710417	12.625	-7.327778	NA	12177.7019	12115.939	11834.4709	13223.6202	13255.1818	10903.9116	12795.2929	11182.6133	9604.9439	10287.0869	10374.992	12370.7172	12874.7348	11445.2072	11917.7222	12152.177	13745.4497	12521.3828	668.20	298.83	10858.1401	1094.53	446.84	12417.6680	805.01	328.65
