days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
10.210417	2.125	-17.827778	NA	89.9857	63.8785	184.0443	58.7936	79.9639	147.5338	149.2693	165.3016	117.4383	142.3498	116.7817	173.7471	132.8557	94.5	103.4562	39.3761	96.6361	95.3332	51.13	22.87	139.7791	19.16	7.82	106.7619	44.66	18.23
10.335417	2.25	-17.702778	NA	88.7961	64.4894	181.9918	59.6543	79.8586	145.5666	149.0648	165.0901	115.2166	142.6869	116.9104	172.3473	130.3741	93.9728	102.7531	39.7925	96.5091	94.9580	50.04	22.38	139.0892	19.45	7.94	105.9582	43.87	17.91
10.460417	2.375	-17.577778	NA	87.7884	65.0785	179.21	59.9494	79.6419	140.1322	148.9498	164.0625	113.0055	142.9331	117.1643	170.7311	130.002	95.2929	102.9764	41.0109	97.1395	94.3336	48.74	21.80	137.7079	19.42	7.93	106.1921	42.88	17.50
10.585417	2.5	-17.452778	NA	88.1146	64.9633	180.5414	59.3932	79.2838	138.9414	149.2453	163.5332	115.0133	143.4799	117.2783	170.7173	128.4661	94.4535	103.4072	41.3944	96.4649	94.4593	49.45	22.11	137.9152	18.80	7.67	105.8172	42.66	17.41
10.710417	2.625	-17.327778	NA	88.7867	65.1785	183.2798	60.0485	78.9531	139.8219	150.1608	163.6077	116.6173	145.0519	117.2798	171.6294	126.9224	93.527	104.7507	40.3425	96.105	95.2493	50.50	22.58	138.7566	18.65	7.62	105.5462	43.15	17.62
10.835417	2.75	-17.202778	NA	90.6617	65.721	187.0197	59.965	78.2524	142.7087	151.3665	164.9115	119.6557	146.5688	118.4969	173.0731	127.8227	94.9207	105.0652	41.6961	97.2143	96.3240	52.06	23.28	140.6180	18.30	7.47	106.6320	43.15	17.61
10.960417	2.875	-17.077778	NA	92.4117	65.7381	187.609	60.2492	77.5775	144.1992	153.1157	166.4152	120.3057	148.1411	120.4621	173.4723	127.4411	94.1054	104.3088	41.7355	96.5733	96.7171	52.29	23.38	142.1065	18.42	7.52	106.2727	43.30	17.68
11.085417	3	-16.952778	NA	93.3354	65.5147	188.9912	60.0854	77.5095	145.3404	154.4996	167.4132	121.2075	149.6521	120.8498	172.7125	127.2432	93.3203	106.3883	42.4125	95.9323	97.0872	52.94	23.67	143.1604	18.67	7.62	106.3349	42.91	17.52
11.210417	3.125	-16.827778	NA	93.5297	65.3853	187.0427	60.2483	78.2127	145.1251	154.2932	168.107	120.5873	151.8609	121.6334	172.872	127.3511	94.0321	104.4418	42.7699	95.6288	96.8837	52.02	23.26	143.6011	18.96	7.74	106.1826	42.85	17.49
11.335417	3.25	-16.702778	NA	94.2363	65.5888	186.732	60.6774	78.2698	146.5582	154.5802	168.8553	121.2299	153.4211	121.7277	171.3037	127.1764	95.3507	105.5859	41.7178	95.5571	97.1009	51.76	23.15	144.3954	19.18	7.83	106.1153	42.59	17.39
11.460417	3.375	-16.577778	NA	93.9545	65.8259	187.5825	61.0616	78.0607	145.1738	155.3194	170.0848	120.9072	154.7542	122.8988	171.7113	126.5972	96.4029	105.0995	41.2637	95.0211	97.2970	52.05	23.28	144.8564	19.49	7.96	106.0160	42.77	17.46
11.585417	3.5	-16.452778	NA	93.2685	66.6976	186.0023	61.5875	77.0046	145.5073	156.2707	171.2546	121.3683	155.2069	123.0983	171.2269	126.0809	97.8485	105.3171	41.9674	94.8671	96.9121	51.25	22.92	145.4510	19.79	8.08	106.2180	42.30	17.27
11.710417	3.625	-16.327778	NA	94.0037	67.246	184.3777	61.2776	76.5299	145.8306	155.8434	170.3392	120.681	155.7338	122.4694	170.5712	125.8422	98.1735	105.7529	42.0841	95.0919	96.6870	50.56	22.61	145.1496	19.87	8.11	106.2526	42.02	17.15
11.835417	3.75	-16.202778	NA	94.0538	67.6604	185.6877	62.2639	76.096	146.0336	155.8313	169.8968	122.9075	156.3972	122.8117	170.2559	125.6914	97.5119	106.8817	42.3862	95.3127	97.1524	50.94	22.78	145.6464	19.21	7.84	106.3400	41.83	17.08
11.960417	3.875	-16.077778	NA	95.6188	67.8568	186.9782	62.1443	76.1424	149.0681	157.3108	171.1667	125.1876	156.568	124.0785	170.9608	125.3389	96.9398	108.5014	43.1999	95.2241	97.7481	51.46	23.02	147.2300	18.91	7.72	106.6942	41.81	17.07
12.085417	4	-15.952778	NA	96.3301	67.7542	187.1091	61.7884	76.4501	149.3001	158.8892	172.0215	125.442	156.7417	123.9073	170.3033	125.092	97.2402	108.3953	42.9766	94.0415	97.8864	51.56	23.06	147.7170	19.30	7.88	106.3415	41.70	17.03
12.210417	4.125	-15.827778	NA	95.5528	67.991	186.1746	62.279	76.0418	150.0548	159.3132	172.2396	125.1064	159.0729	124.5894	170.8371	124.5761	97.3553	107.4797	43.9569	92.5262	97.6078	51.08	22.85	148.3961	19.56	7.99	106.1219	41.61	16.99
12.335417	4.25	-15.702778	NA	95.0781	68.1904	185.4639	63.1659	75.8288	148.9574	158.4273	172.9444	125.479	159.3338	124.8007	170.1764	124.2968	97.4073	107.1611	44.012	91.7768	97.5454	50.62	22.64	148.3238	19.52	7.97	105.8051	41.41	16.90
12.460417	4.375	-15.577778	NA	95.6337	68.3181	185.8408	63.3745	75.5527	149.7534	159.7171	173.2839	127.6197	158.0162	125.1897	169.2714	123.7812	97.9036	107.9073	43.2608	92.481	97.7440	50.76	22.70	148.9300	19.03	7.77	105.7675	41.25	16.84
12.585417	4.5	-15.452778	NA	96.4413	68.7871	186.4011	64.2118	76.2519	150.5767	159.9974	174.4209	126.9114	160.8738	125.7219	170.0886	122.9871	98.3877	107.7902	44.7989	92.5685	98.4186	50.71	22.68	149.7503	19.68	8.04	106.1035	40.95	16.72
12.710417	4.625	-15.327778	NA	95.8333	69.1066	186.0502	64.1299	76.1723	151.2241	160.0206	174.7551	126.6354	163.7619	127.1036	168.604	122.4976	99.1527	107.4463	46.5271	92.9503	98.2585	50.54	22.60	150.5834	19.86	8.11	106.1963	39.87	16.28
12.835417	4.75	-15.202778	NA	96.1491	69.8144	185.7271	64.2483	76.0035	151.3768	160.5219	174.1532	127.7285	164.1358	126.9471	169.443	122.131	99.7429	107.3549	47.1935	92.7378	98.3885	50.29	22.49	150.8106	19.59	8.00	106.4339	39.90	16.29
12.960417	4.875	-15.077778	NA	97.7654	70.5678	184.6353	64.3816	77.2166	152.2332	160.9547	175.6855	127.4846	163.5586	127.3917	169.5262	121.4054	100.1982	108.3806	48.5614	92.4825	98.9133	49.54	22.15	151.2181	19.89	8.12	106.7591	39.47	16.11
13.085417	5	-14.952778	NA	97.9644	70.6573	185.7489	64.5235	76.9196	152.6698	162.7269	176.6767	128.3442	164.5555	127.6968	168.9754	120.3236	100.7761	108.6957	48.9763	92.362	99.1627	50.01	22.37	152.1116	20.16	8.23	106.6848	39.09	15.96
13.210417	5.125	-14.827778	NA	98.7715	71.079	186.0562	64.9025	76.4346	153.4269	162.3909	177.4164	128.3504	166.0732	128.4609	169.58	120.2463	101.3039	110.2805	48.5457	91.832	99.4488	50.07	22.39	152.6865	20.32	8.30	106.9647	39.45	16.11
13.335417	5.25	-14.702778	NA	99.4645	71.9178	184.9746	64.8133	76.6954	153.6477	162.4522	177.7637	127.7184	166.4936	127.7557	169.2104	119.8851	100.5748	109.496	49.5694	91.4977	99.5731	49.47	22.12	152.6386	20.79	8.49	106.7056	39.04	15.94
13.460417	5.375	-14.577778	NA	98.9104	72.9391	184.4904	65.746	77.8511	152.4048	162.9952	178.2695	126.4823	165.666	127.0509	168.7815	119.9423	100.1357	110.0614	49.8631	91.4104	99.9874	48.83	21.84	152.1448	21.31	8.70	106.6991	38.85	15.86
13.585417	5.5	-14.452778	NA	97.9762	73.5553	184.957	66.2311	77.526	153.2585	164.549	178.8155	128.6393	165.5297	127.7483	168.275	119.6843	101.1912	110.1292	49.9885	91.563	100.0491	48.90	21.87	153.0900	20.92	8.54	106.8052	38.59	15.76
13.710417	5.625	-14.327778	NA	97.8386	73.7845	184.0739	66.099	77.5878	154.0944	163.9447	178.5279	127.5943	165.8842	128.518	167.6702	118.841	102.1749	110.0712	49.1516	91.4626	99.8768	48.51	21.69	153.0939	20.90	8.53	106.5619	38.58	15.75
13.835417	5.75	-14.202778	NA	98.428	74.4222	185.4413	66.4725	78.54	153.2878	165.2036	178.3224	127.1501	166.0339	128.2796	168.3503	118.1047	103.0287	110.9519	48.7146	91.3732	100.6608	48.83	21.84	153.0462	21.16	8.64	106.7539	38.88	15.87
13.960417	5.875	-14.077778	NA	97.8344	74.6702	185.9576	66.117	78.8071	154.7594	164.7509	178.0725	127.1429	167.7001	129.6286	169.0671	117.4888	103.7629	110.6158	48.9906	91.4155	100.6773	49.07	21.94	153.6757	20.97	8.56	106.8901	38.97	15.91
14.085417	6	-13.952778	NA	97.8503	74.88	187.0187	66.158	78.5097	158.2664	163.9925	177.7315	126.6335	166.935	131.6064	163.6681	116.7272	104.5175	111.5964	49.5408	91.641	100.8833	49.53	22.15	154.1942	20.49	8.36	106.2818	37.06	15.13
14.210417	6.125	-13.827778	NA	98.0138	75.4101	184.3473	66.7029	78.1224	161.1133	163.2285	177.3905	128.1506	164.6972	133.5842	158.1636	115.9657	105.2722	112.3026	50.0909	91.8666	100.5193	48.24	21.57	154.6941	19.39	7.91	105.6103	35.17	14.36
