time	days.origin	days.water	days.manure	CORE	treatment	NO	N2O	CO2	CH4	NH3	mNO	mN2O	mCO2	mCH4	mNH3	mH2O
2015-09-12 08:12:00	39.758333	31.672917	11.720139	CORE_02	AA_even	4.2781	   NA	95.5099	2123.4645	71.4761	9.1660	   NA	349.9706	2835.8356	86.9090	3.9436
2015-09-12 08:24:00	39.766667	31.681250	11.728472	CORE_03	BA_odd	11.7646	-4.1971	105.7429	-3.4663	70.5469	25.2062	-6.5942	387.4665	-4.6292	85.7792	3.7638
2015-09-12 08:30:00	39.770833	31.685417	11.732639	CORE_12	CB_even	12.5616	106.4802	151.9190	-0.3592	69.8309	26.9138	167.2954	556.6666	-0.4797	84.9087	3.5509
2015-09-12 08:42:00	39.779167	31.693750	11.740972	CORE_13	AC_odd	23.4658	39.2473	130.0373	-24.7185	65.6871	50.2765	61.6630	476.4871	-33.0110	79.8701	3.5752
2015-09-12 08:48:00	39.783333	31.697917	11.745139	CORE_04	BA_even	5.3491	   NA	151.2571	0.8684	65.7147	11.4607	   NA	554.2411	1.1598	79.9037	3.7305
2015-09-12 09:00:00	39.791667	31.706250	11.753472	CORE_05	CA_odd	0.7898	-20.1266	54.5234	1438.8376	101.4611	1.6921	-31.6217	199.7864	1921.5330	123.3683	3.9146
2015-09-12 09:06:00	39.795833	31.710417	11.757639	CORE_14	AC_even	28.0180	26.8216	135.8842	-18.9230	117.8012	60.0298	42.1405	497.9112	-25.2713	143.2367	3.7234
2015-09-12 09:18:00	39.804167	31.718750	11.765972	CORE_15	BC_odd	27.2094	68.1500	160.4325	-18.0707	100.1647	58.2974	107.0732	587.8620	-24.1330	121.7921	3.9678
2015-09-12 09:24:00	39.808333	31.722917	11.770139	CORE_06	CA_even	0.4007	-11.2160	40.5944	   NA	200.3554	0.8585	-17.6219	148.7475	   NA	243.6157	3.6163
2015-09-12 09:36:00	39.816667	31.731250	11.778472	CORE_07	AB_odd	4.6800	-1.8817	120.0911	3890.2711	187.9031	10.0271	-2.9563	440.0419	5195.3632	228.4747	4.0527
2015-09-12 09:42:00	39.820833	31.735417	11.782639	CORE_16	BC_even	30.5090	   NA	158.8578	-23.6309	153.0067	65.3670	   NA	582.0919	-31.5585	186.0437	3.9554
2015-09-12 09:54:00	39.829167	31.743750	11.790972	CORE_17	CC_odd	4.7758	72.6793	163.7238	753.9919	118.2062	10.2325	114.1895	599.9219	1006.9380	143.7291	3.7492
2015-09-12 10:00:00	39.833333	31.747917	11.795139	CORE_08	AB_even	10.8584	457.9221	135.9521	0.0068	111.0697	23.2646	719.4602	498.1603	0.0091	135.0516	4.0364
2015-09-12 10:12:00	39.841667	31.756250	11.803472	CORE_09	BB_odd	6.1152	120.7420	120.8384	10.4205	100.1209	13.1021	189.7027	442.7798	13.9164	121.7389	3.7785
2015-09-12 10:18:00	39.845833	31.760417	11.807639	CORE_18	CC_even	7.7442	88.0624	94.3910	29.5456	92.1932	16.5923	138.3584	345.8704	39.4575	112.0994	3.0294
2015-09-12 10:48:00	39.866667	31.781250	11.828472	CORE_01	AA_odd	17.2117	196.6153	180.4619	-7.6728	80.5052	36.8768	308.9103	661.2543	-10.2468	97.8877	3.9067
2015-09-12 10:54:00	39.870833	31.785417	11.832639	CORE_10	BB_even	38.2940	48.7518	143.0113	-20.8165	77.1056	82.0467	76.5960	524.0268	-27.7999	93.7541	3.2750
2015-09-12 11:06:00	39.879167	31.793750	11.840972	CORE_11	CB_odd	18.1268	44.1744	156.3388	-23.8797	70.3278	38.8375	69.4042	572.8617	-31.8908	85.5129	3.5225
2015-09-12 11:12:00	39.883333	31.797917	11.845139	CORE_02	AA_even	3.6133	-7.5456	97.4072	2071.8955	70.2652	7.7416	-11.8551	356.9225	2766.9664	85.4367	4.0000
2015-09-12 11:24:00	39.891667	31.806250	11.853472	CORE_03	BA_odd	10.5646	   NA	106.5642	-3.2339	68.6051	22.6351	   NA	390.4760	-4.3188	83.4182	4.1120
2015-09-12 11:30:00	39.895833	31.810417	11.857639	CORE_12	CB_even	11.9597	120.9643	153.8651	-1.3066	67.4829	25.6243	190.0520	563.7976	-1.7449	82.0537	3.5286
2015-09-12 11:42:00	39.904167	31.818750	11.865972	CORE_13	AC_odd	22.0735	41.7442	132.3047	-24.0764	64.1724	47.2934	65.5861	484.7950	-32.1535	78.0284	3.8899
2015-09-12 11:48:00	39.908333	31.822917	11.870139	CORE_04	BA_even	   NA	   NA	149.9644	0.9565	64.1875	   NA	   NA	549.5046	1.2773	78.0467	4.0744
2015-09-12 12:00:00	39.916667	31.831250	11.878472	CORE_05	CA_odd	1.0717	28.2072	55.6635	   NA	95.2098	2.2962	44.3175	203.9640	   NA	115.7673	3.7034
2015-09-12 12:06:00	39.920833	31.835417	11.882639	CORE_14	AC_even	27.2671	28.7620	136.9916	-18.8748	112.1049	58.4210	45.1891	501.9690	-25.2068	136.3104	3.5890
2015-09-12 12:18:00	39.929167	31.843750	11.890972	CORE_15	BC_odd	26.6163	60.0249	160.4986	-18.5861	92.1468	57.0266	94.3075	588.1043	-24.8213	112.0430	3.0542
2015-09-12 12:24:00	39.933333	31.847917	11.895139	CORE_06	CA_even	0.5240	-33.4268	39.9678	1013.0912	201.2790	1.1227	-52.5182	146.4513	1352.9589	244.7387	3.6374
2015-09-12 12:36:00	39.941667	31.856250	11.903472	CORE_07	AB_odd	5.1208	41.6191	120.1766	3543.6639	186.4184	10.9716	65.3895	440.3550	4732.4776	226.6695	4.0545
2015-09-12 12:42:00	39.945833	31.860417	11.907639	CORE_16	BC_even	29.5428	-2.1127	158.6684	-24.2214	142.6546	63.2968	-3.3194	581.3978	-32.3471	173.4563	3.2113
2015-09-12 12:54:00	39.954167	31.868750	11.915972	CORE_17	CC_odd	4.6376	113.8240	161.1576	725.7391	112.3306	9.9362	178.8336	590.5189	969.2071	136.5848	3.3279
2015-09-12 13:00:00	39.958333	31.872917	11.920139	CORE_08	AB_even	10.2124	454.0043	136.8636	-0.7306	109.0528	21.8805	713.3047	501.5000	-0.9758	132.5993	4.1319
2015-09-12 13:12:00	39.966667	31.881250	11.928472	CORE_09	BB_odd	6.2272	133.9800	121.1909	11.4024	97.1753	13.3420	210.5014	444.0717	15.2277	118.1572	3.7231
2015-09-12 13:18:00	39.970833	31.885417	11.932639	CORE_18	CC_even	7.3540	73.5304	94.9918	31.5194	90.9913	15.7562	115.5266	348.0719	42.0934	110.6379	3.4470
2015-09-12 13:48:00	39.991667	31.906250	11.953472	CORE_01	AA_odd	16.8517	   NA	176.5770	-7.4824	78.5358	36.1055	   NA	647.0193	-9.9926	95.4931	3.8658
2015-09-12 13:54:00	39.995833	31.910417	11.957639	CORE_10	BB_even	37.1969	27.8038	138.3111	-20.6620	76.1546	79.6961	43.6836	506.8042	-27.5936	92.5978	3.3092
2015-09-12 14:06:00	40.004167	31.918750	11.965972	CORE_11	CB_odd	18.2177	46.1526	154.7778	-23.6419	66.5414	39.0323	72.5122	567.1418	-31.5732	80.9088	3.0074
2015-09-12 14:12:00	40.008333	31.922917	11.970139	CORE_02	AA_even	3.5682	-0.1817	97.3623	2072.6782	67.4333	7.6451	-0.2855	356.7583	2768.0117	81.9934	3.8768
2015-09-12 14:24:00	40.016667	31.931250	11.978472	CORE_03	BA_odd	10.2618	13.1763	107.9295	-3.8618	65.3285	21.9864	20.7018	395.4786	-5.1574	79.4341	3.8082
2015-09-12 14:30:00	40.020833	31.935417	11.982639	CORE_12	CB_even	11.6391	85.3141	153.3861	-1.7042	62.3702	24.9372	134.0404	562.0424	-2.2759	75.8371	2.7981
2015-09-12 14:42:00	40.029167	31.943750	11.990972	CORE_13	AC_odd	21.1117	34.1231	132.1049	-25.7262	62.3061	45.2327	53.6122	484.0632	-34.3567	75.7592	3.6696
2015-09-12 14:48:00	40.033333	31.947917	11.995139	CORE_04	BA_even	5.3345	63.3890	151.3611	0.6238	62.5643	11.4293	99.5931	554.6223	0.8330	76.0730	3.8166
2015-09-12 15:00:00	40.041667	31.956250	12.003472	CORE_05	CA_odd	1.2291	2.9043	56.2451	   NA	92.0820	2.6334	4.5631	206.0950	   NA	111.9642	4.2981
2015-09-12 15:06:00	40.045833	31.960417	12.007639	CORE_14	AC_even	26.7217	-15.8368	136.1910	-17.8036	103.1461	57.2524	-24.8819	499.0354	-23.7762	125.4172	2.8823
2015-09-12 15:18:00	40.054167	31.968750	12.015972	CORE_15	BC_odd	25.4890	50.5239	160.9840	-19.5869	89.0655	54.6113	79.3801	589.8828	-26.1578	108.2963	3.0240
2015-09-12 15:24:00	40.058333	31.972917	12.020139	CORE_06	CA_even	0.3941	-9.1415	40.6868	1090.9984	200.8260	0.8443	-14.3626	149.0858	1457.0020	244.1880	4.1496
2015-09-12 15:36:00	40.066667	31.981250	12.028472	CORE_07	AB_odd	5.6970	18.8252	121.2517	   NA	180.2626	12.2062	29.5770	444.2946	   NA	219.1846	3.5954
2015-09-12 15:42:00	40.070833	31.985417	12.032639	CORE_16	BC_even	28.1516	2.7823	158.6358	-23.6275	142.6573	60.3160	4.3714	581.2785	-31.5539	173.4596	3.4436
2015-09-12 15:54:00	40.079167	31.993750	12.040972	CORE_17	CC_odd	4.5000	58.1414	162.8824	   NA	113.9217	9.6414	91.3484	596.8390	   NA	138.5194	3.5408
2015-09-12 16:00:00	40.083333	31.997917	12.045139	CORE_08	AB_even	9.7882	459.6984	136.0105	-0.0725	107.1175	20.9718	722.2510	498.3741	-0.0969	130.2461	3.6611
2015-09-12 16:12:00	40.091667	32.006250	12.053472	CORE_09	BB_odd	6.1549	99.8624	125.2257	10.4452	101.6338	13.1872	156.8979	458.8559	13.9493	123.5783	4.2288
2015-09-12 16:18:00	40.095833	32.010417	12.057639	CORE_18	CC_even	7.6082	56.0945	92.3036	27.9750	94.1269	16.3009	88.1324	338.2219	37.3600	114.4506	3.9007
2015-09-12 16:48:00	40.116667	32.031250	12.078472	CORE_01	AA_odd	16.4406	193.1951	176.6449	-7.1339	77.2145	35.2248	303.5367	647.2680	-9.5271	93.8866	3.5831
2015-09-12 16:54:00	40.120833	32.035417	12.082639	CORE_10	BB_even	35.7570	9.1763	139.4365	-21.3503	77.3553	76.6110	14.4172	510.9280	-28.5128	94.0577	3.6857
2015-09-12 17:06:00	40.129167	32.043750	12.090972	CORE_11	CB_odd	17.7708	46.5390	153.8472	-24.0499	68.8844	38.0748	73.1193	563.7318	-32.1181	83.7578	3.7913
2015-09-12 17:12:00	40.133333	32.047917	12.095139	CORE_02	AA_even	3.5406	24.4447	97.0415	2068.3466	67.7413	7.5860	38.4060	355.5827	2762.2269	82.3678	3.9473
2015-09-12 17:24:00	40.141667	32.056250	12.103472	CORE_03	BA_odd	10.0756	-11.6074	108.8643	-3.9324	66.1963	21.5874	-18.2368	398.9042	-5.2516	80.4893	4.0415
2015-09-12 17:30:00	40.145833	32.060417	12.107639	CORE_12	CB_even	11.3391	123.9805	154.5143	-1.5095	66.3659	24.2945	194.7908	566.1762	-2.0159	80.6956	3.7961
2015-09-12 17:42:00	40.154167	32.068750	12.115972	CORE_13	AC_odd	20.4293	-5.3422	130.6038	-25.5771	62.5078	43.7708	-8.3933	478.5628	-34.1577	76.0043	3.8202
2015-09-12 17:48:00	40.158333	32.072917	12.120139	CORE_04	BA_even	5.0761	48.7833	149.4842	0.6685	62.8222	10.8758	76.6454	547.7450	0.8928	76.3866	4.0608
2015-09-12 18:00:00	40.166667	32.081250	12.128472	CORE_05	CA_odd	1.0607	-1.8697	56.3555	2283.6861	87.9682	2.2726	-2.9376	206.4996	3049.8077	106.9621	3.8798
2015-09-12 18:06:00	40.170833	32.085417	12.132639	CORE_14	AC_even	25.2007	0.1686	135.3410	-19.2139	105.3102	53.9937	0.2649	495.9208	-25.6597	128.0485	3.7346
2015-09-12 18:18:00	40.179167	32.093750	12.140972	CORE_15	BC_odd	24.4691	69.8336	161.7343	-19.3220	89.2409	52.4263	109.7185	592.6320	-25.8041	108.5097	3.2583
2015-09-12 18:24:00	40.183333	32.097917	12.145139	CORE_06	CA_even	0.6152	-24.3928	40.4779	994.6215	195.5004	1.3180	-38.3245	148.3206	1328.2930	237.7125	4.0295
2015-09-12 18:36:00	40.191667	32.106250	12.153472	CORE_07	AB_odd	4.9682	12.4501	121.9746	   NA	176.3110	10.6446	19.5608	446.9433	   NA	214.3798	3.6223
2015-09-12 18:42:00	40.195833	32.110417	12.157639	CORE_16	BC_even	26.8906	-13.1984	158.0150	-23.9671	138.2675	57.6143	-20.7366	579.0039	-32.0075	168.1219	3.0956
2015-09-12 18:54:00	40.204167	32.118750	12.165972	CORE_17	CC_odd	4.2110	72.3271	162.4092	734.4925	108.3482	9.0223	113.6361	595.1053	980.8970	131.7425	3.1808
2015-09-12 19:00:00	40.208333	32.122917	12.170139	CORE_08	AB_even	9.7993	475.4579	135.4253	0.3012	107.1793	20.9954	747.0114	496.2297	0.4022	130.3213	4.0414
2015-09-12 19:12:00	40.216667	32.131250	12.178472	CORE_09	BB_odd	6.2334	121.6807	125.0443	11.5673	97.3295	13.3554	191.1776	458.1913	15.4478	118.3447	3.6986
2015-09-12 19:18:00	40.220833	32.135417	12.182639	CORE_18	CC_even	7.5328	67.5990	95.6190	35.6741	90.6881	16.1393	106.2075	350.3703	47.6419	110.2693	3.3830
2015-09-12 19:48:00	40.241667	32.156250	12.203472	CORE_01	AA_odd	15.7119	169.9131	178.6304	-7.9034	76.1172	33.6635	266.9574	654.5434	-10.5547	92.5523	3.6862
2015-09-12 19:54:00	40.245833	32.160417	12.207639	CORE_10	BB_even	34.8300	35.1236	137.2166	-21.1159	74.6401	74.6249	55.1841	502.7934	-28.1998	90.7563	3.2780
2015-09-12 20:06:00	40.254167	32.168750	12.215972	CORE_11	CB_odd	17.7190	43.7615	152.1403	-23.3752	65.7895	37.9637	68.7555	557.4774	-31.2170	79.9946	3.1305
2015-09-12 20:12:00	40.258333	32.172917	12.220139	CORE_02	AA_even	3.2520	   NA	97.3353	1979.7521	65.0710	6.9675	   NA	356.6591	2643.9112	79.1211	3.5367
2015-09-12 20:24:00	40.266667	32.181250	12.228472	CORE_03	BA_odd	9.7877	8.1007	107.9103	-2.5647	65.3804	20.9706	12.7273	395.4086	-3.4251	79.4972	4.0042
2015-09-12 20:30:00	40.270833	32.185417	12.232639	CORE_12	CB_even	10.8627	153.5997	151.0295	-0.5654	61.9950	23.2739	241.3268	553.4071	-0.7551	75.3808	3.2340
2015-09-12 20:42:00	40.279167	32.193750	12.240972	CORE_13	AC_odd	19.7172	20.5375	130.1631	-25.8355	58.3396	42.2450	32.2672	476.9480	-34.5027	70.9361	3.0875
2015-09-12 20:48:00	40.283333	32.197917	12.245139	CORE_04	BA_even	4.7088	79.9988	148.8485	4.2124	60.2884	10.0887	125.6894	545.4154	5.6255	73.3057	3.7145
2015-09-12 21:00:00	40.291667	32.206250	12.253472	CORE_05	CA_odd	1.2796	-3.3408	55.6569	   NA	84.2293	2.7416	-5.2488	203.9400	   NA	102.4159	4.1832
2015-09-12 21:06:00	40.295833	32.210417	12.257639	CORE_14	AC_even	24.6760	48.7410	134.1704	-19.4820	95.9892	52.8694	76.5790	491.6314	-26.0177	116.7150	2.9881
2015-09-12 21:18:00	40.304167	32.218750	12.265972	CORE_15	BC_odd	24.1719	   NA	161.1749	-20.1163	84.9269	51.7894	   NA	590.5823	-26.8648	103.2642	3.0156
2015-09-12 21:24:00	40.308333	32.222917	12.270139	CORE_06	CA_even	0.4747	5.0308	40.4535	1045.5366	190.9350	1.0170	7.9042	148.2310	1396.2889	232.1614	4.1786
2015-09-12 21:36:00	40.316667	32.231250	12.278472	CORE_07	AB_odd	4.8818	11.6073	120.2794	   NA	175.7133	10.4594	18.2367	440.7317	   NA	213.6530	3.6548
2015-09-12 21:42:00	40.320833	32.235417	12.282639	CORE_16	BC_even	25.5394	-37.5491	156.5096	-24.2281	141.9570	54.7194	-58.9949	573.4875	-32.3561	172.6081	3.7057
2015-09-12 21:54:00	40.329167	32.243750	12.290972	CORE_17	CC_odd	4.5681	93.9428	163.7008	   NA	110.8310	9.7875	147.5974	599.8380	   NA	134.7615	3.5356
2015-09-12 22:00:00	40.333333	32.247917	12.295139	CORE_08	AB_even	9.9335	429.1019	133.6251	-0.7963	104.3655	21.2829	674.1796	489.6336	-1.0634	126.8999	3.8249
2015-09-12 22:18:00	40.345833	32.260417	12.307639	CORE_18	CC_even	7.4859	84.0893	98.5729	30.0881	88.3618	16.0389	132.1162	361.1940	40.1819	107.4407	3.3090
2015-09-12 22:48:00	40.366667	32.281250	12.328472	CORE_01	AA_odd	15.6767	   NA	173.4388	-8.2381	75.3549	33.5879	   NA	635.5201	-11.0018	91.6254	3.7364
2015-09-12 22:54:00	40.370833	32.285417	12.332639	CORE_10	BB_even	35.0072	51.6732	136.1187	-21.6650	74.6537	75.0046	81.1858	498.7704	-28.9331	90.7728	3.7516
2015-09-12 23:06:00	40.379167	32.293750	12.340972	CORE_11	CB_odd	17.2056	24.3461	151.0248	-24.0143	67.7066	36.8638	38.2512	553.3899	-32.0705	82.3257	3.9428
2015-09-12 23:12:00	40.383333	32.297917	12.345139	CORE_02	AA_even	3.3234	-2.3789	96.3043	2030.4238	64.6835	7.1206	-3.7376	352.8812	2711.5819	78.6498	3.7900
2015-09-12 23:24:00	40.391667	32.306250	12.353472	CORE_03	BA_odd	9.6794	   NA	107.6108	-3.6184	62.9503	20.7386	   NA	394.3111	-4.8323	76.5424	3.7914
2015-09-12 23:30:00	40.395833	32.310417	12.357639	CORE_12	CB_even	10.8196	157.0655	154.4367	-1.2153	64.3997	23.1815	246.7720	565.8919	-1.6230	78.3047	3.8745
2015-09-12 23:42:00	40.404167	32.318750	12.365972	CORE_13	AC_odd	19.3634	49.7531	129.0127	-26.2240	59.7560	41.4870	78.1691	472.7326	-35.0215	72.6584	3.7708
2015-09-12 23:48:00	40.408333	32.322917	12.370139	CORE_04	BA_even	4.6546	67.7205	148.8122	0.9242	59.6709	9.9727	106.3985	545.2827	1.2343	72.5550	3.7078
2015-09-13 00:00:00	40.416667	32.331250	12.378472	CORE_05	CA_odd	1.0858	14.9370	55.0004	   NA	78.2101	2.3264	23.4681	201.5343	   NA	95.0970	4.2561
2015-09-13 00:06:00	40.420833	32.335417	12.382639	CORE_14	AC_even	24.1186	25.7257	133.5473	-20.1620	97.1257	51.6753	40.4186	489.3484	-26.9258	118.0968	3.7370
2015-09-13 00:18:00	40.429167	32.343750	12.390972	CORE_15	BC_odd	23.0364	53.3755	160.2467	-19.3567	87.2376	49.3566	83.8604	587.1811	-25.8504	106.0738	3.9357
2015-09-13 00:24:00	40.433333	32.347917	12.395139	CORE_06	CA_even	0.3633	-18.2479	39.6753	1275.3282	181.0738	0.7784	-28.6700	145.3795	1703.1700	220.1709	4.0374
2015-09-13 00:36:00	40.441667	32.356250	12.403472	CORE_07	AB_odd	5.0654	4.3424	120.5634	3790.6045	170.5790	10.8529	6.8225	441.7723	5062.2608	207.4101	3.5850
2015-09-13 00:42:00	40.445833	32.360417	12.407639	CORE_16	BC_even	   NA	   NA	155.2163	-24.6354	141.7887	   NA	   NA	568.7486	-32.8999	172.4035	3.9740
2015-09-13 00:54:00	40.454167	32.368750	12.415972	CORE_17	CC_odd	   NA	54.5774	163.6118	773.4732	110.0591	   NA	85.7488	599.5119	1032.9547	133.8229	3.7541
2015-09-13 01:00:00	40.458333	32.372917	12.420139	CORE_08	AB_even	9.7504	423.5335	133.4740	0.3770	101.8208	20.8906	665.4309	489.0798	0.5035	123.8057	3.8450
2015-09-13 01:18:00	40.470833	32.385417	12.432639	CORE_18	CC_even	7.3800	   NA	99.1432	26.5679	86.2321	15.8119	   NA	363.2837	35.4808	104.8512	3.2592
2015-09-13 01:48:00	40.491667	32.406250	12.453472	CORE_01	AA_odd	15.1006	173.3414	172.4526	-8.1087	73.2848	32.3537	272.3438	631.9064	-10.8289	89.1083	3.9466
2015-09-13 02:06:00	40.504167	32.418750	12.465972	CORE_11	CB_odd	17.3005	44.5680	148.8457	-23.8977	66.2581	37.0671	70.0226	545.4051	-31.9148	80.5644	3.9672
2015-09-13 02:12:00	40.508333	32.422917	12.470139	CORE_02	AA_even	3.1322	10.0797	95.5623	2136.1609	64.1859	6.7108	15.8366	350.1626	2852.7914	78.0448	4.0268
2015-09-13 02:24:00	40.516667	32.431250	12.478472	CORE_03	BA_odd	8.9626	28.1986	104.6810	-3.5698	61.7054	19.2028	44.3039	383.5756	-4.7674	75.0287	3.8580
2015-09-13 02:30:00	40.520833	32.435417	12.482639	CORE_12	CB_even	10.7592	134.7938	153.2841	-1.6694	61.6702	23.0521	211.7801	561.6685	-2.2295	74.9860	3.5348
2015-09-13 02:42:00	40.529167	32.443750	12.490972	CORE_13	AC_odd	19.0123	27.5100	127.9654	-25.8452	57.6496	40.7348	43.2221	468.8948	-34.5156	70.0972	3.4279
2015-09-13 02:48:00	40.533333	32.447917	12.495139	CORE_04	BA_even	4.6157	   NA	147.9872	0.5641	57.5088	9.8893	   NA	542.2596	0.7533	69.9260	3.7620
2015-09-13 03:00:00	40.541667	32.456250	12.503472	CORE_05	CA_odd	1.0862	4.7563	55.7116	   NA	75.4439	2.3272	7.4729	204.1404	   NA	91.7336	4.1174
2015-09-13 03:06:00	40.545833	32.460417	12.507639	CORE_14	AC_even	24.0207	19.8493	132.0951	-20.0174	90.7152	51.4654	31.1861	484.0271	-26.7327	110.3023	3.3487
2015-09-13 03:18:00	40.554167	32.468750	12.515972	CORE_15	BC_odd	23.1618	52.3236	158.2006	-19.2294	81.5561	49.6252	82.2077	579.6839	-25.6804	99.1656	3.4150
2015-09-13 03:24:00	40.558333	32.472917	12.520139	CORE_06	CA_even	0.5562	   NA	40.3104	817.6781	168.9794	1.1918	   NA	147.7065	1091.9894	205.4651	3.6927
2015-09-13 03:36:00	40.566667	32.481250	12.528472	CORE_07	AB_odd	4.9273	51.8663	119.4180	3839.3776	169.8937	10.5569	81.4892	437.5754	5127.3961	206.5769	3.9396
2015-09-13 03:42:00	40.570833	32.485417	12.532639	CORE_16	BC_even	24.4549	21.8364	153.2139	-25.5079	132.2010	52.3957	34.3081	561.4113	-34.0652	160.7456	3.0259
2015-09-13 03:54:00	40.579167	32.493750	12.540972	CORE_17	CC_odd	4.3105	73.2516	158.6371	   NA	103.9887	9.2355	115.0886	581.2833	   NA	126.4418	2.9846
2015-09-13 04:00:00	40.583333	32.497917	12.545139	CORE_08	AB_even	9.9427	463.1104	134.5132	0.7213	99.8162	21.3026	727.6117	492.8876	0.9633	121.3683	3.8689
2015-09-13 04:12:00	40.591667	32.506250	12.553472	CORE_09	BB_odd	5.9689	108.0186	117.4651	12.0301	93.2980	12.7886	169.7124	430.4194	16.0660	113.4427	4.4053
2015-09-13 04:18:00	40.595833	32.510417	12.557639	CORE_18	CC_even	7.6513	76.7210	99.0480	29.3702	82.1683	16.3932	120.5395	362.9351	39.2232	99.9099	3.0439
2015-09-13 04:48:00	40.616667	32.531250	12.578472	CORE_01	AA_odd	15.4496	191.8475	174.8742	-8.7831	71.6410	33.1015	301.4195	640.7799	-11.7296	87.1096	3.6211
2015-09-13 04:54:00	40.620833	32.535417	12.582639	CORE_10	BB_even	35.3936	12.2868	135.4034	-21.9377	70.5487	75.8324	19.3042	496.1495	-29.2972	85.7814	3.4015
2015-09-13 05:06:00	40.629167	32.543750	12.590972	CORE_11	CB_odd	17.4161	18.6928	148.3351	-24.5990	65.2759	37.3149	29.3690	543.5343	-32.8513	79.3701	3.9997
2015-09-13 05:12:00	40.633333	32.547917	12.595139	CORE_02	AA_even	2.9822	2.7540	96.4647	2222.9100	63.0143	6.3896	4.3270	353.4691	2968.6427	76.6203	3.9903
2015-09-13 05:24:00	40.641667	32.556250	12.603472	CORE_03	BA_odd	8.4397	12.1999	106.6228	-0.9226	60.9264	18.0825	19.1677	390.6908	-1.2321	74.0815	3.8188
2015-09-13 05:30:00	40.645833	32.560417	12.607639	CORE_12	CB_even	10.6717	117.6895	156.0398	-1.1838	61.3641	22.8645	184.9067	571.7660	-1.5809	74.6137	3.9020
2015-09-13 05:42:00	40.654167	32.568750	12.615972	CORE_13	AC_odd	18.6114	30.3721	128.1508	-27.0947	57.5132	39.8758	47.7189	469.5745	-36.1843	69.9314	3.6766
2015-09-13 05:48:00	40.658333	32.572917	12.620139	CORE_04	BA_even	4.4951	   NA	150.1974	0.3739	56.9797	9.6309	   NA	550.3582	0.4993	69.2826	3.6682
2015-09-13 06:00:00	40.666667	32.581250	12.628472	CORE_05	CA_odd	1.1018	13.8531	55.4884	2717.0052	71.0518	2.3606	21.7652	203.3226	3628.4949	86.3932	4.1784
2015-09-13 06:06:00	40.670833	32.585417	12.632639	CORE_14	AC_even	23.1718	44.3190	132.0067	-20.9857	88.7850	49.6466	69.6314	483.7033	-28.0258	107.9553	3.6013
2015-09-13 06:18:00	40.679167	32.593750	12.640972	CORE_15	BC_odd	22.3846	   NA	158.7253	-20.3024	81.2960	47.9600	   NA	581.6063	-27.1133	98.8493	3.7194
2015-09-13 06:24:00	40.683333	32.597917	12.645139	CORE_06	CA_even	0.2138	-6.2810	40.2461	1186.7056	165.7344	0.4581	-9.8683	147.4709	1584.8167	201.5194	3.8881
2015-09-13 06:36:00	40.691667	32.606250	12.653472	CORE_07	AB_odd	   NA	-11.8840	122.1612	4273.2202	167.3571	14.4488	-18.6714	447.6272	5706.7825	203.4925	4.2344
2015-09-13 06:42:00	40.695833	32.610417	12.657639	CORE_16	BC_even	23.9933	11.0447	152.5173	-24.2368	135.7624	51.4069	17.3528	558.8590	-32.3677	165.0760	3.7347
2015-09-13 06:54:00	40.704167	32.618750	12.665972	CORE_17	CC_odd	5.0415	77.7999	157.2097	762.0865	107.7986	10.8017	122.2345	576.0530	1017.7481	131.0742	3.8138
2015-09-13 07:00:00	40.708333	32.622917	12.670139	CORE_08	AB_even	11.5960	448.1866	134.0536	0.4094	99.0778	24.8450	704.1643	491.2036	0.5467	120.4705	4.1284
2015-09-13 07:12:00	40.716667	32.631250	12.678472	CORE_09	BB_odd	   NA	93.0980	119.3287	12.2984	89.7728	   NA	146.2701	437.2482	16.4242	109.1564	4.0471
2015-09-13 07:18:00	40.720833	32.635417	12.682639	CORE_18	CC_even	8.8527	78.6368	97.2096	52.0394	82.8307	18.9673	123.5495	356.1986	69.4974	100.7154	3.6233
2015-09-13 07:48:00	40.741667	32.656250	12.703472	CORE_01	AA_odd	15.5080	165.6736	175.3549	-8.6470	69.0548	33.2266	260.2966	642.5413	-11.5479	83.9649	3.6572
2015-09-13 07:54:00	40.745833	32.660417	12.707639	CORE_10	BB_even	35.2609	24.7266	133.8567	-21.8198	67.6845	75.5481	38.8490	490.4821	-29.1398	82.2988	3.1847
2015-09-13 08:06:00	40.754167	32.668750	12.715972	CORE_11	CB_odd	20.1445	39.1704	148.6867	-25.2246	60.9248	43.1606	61.5423	544.8225	-33.6868	74.0796	3.1727
2015-09-13 08:12:00	40.758333	32.672917	12.720139	CORE_02	AA_even	3.6896	-29.5654	96.5481	2137.5013	61.1459	7.9052	-46.4514	353.7748	2854.5814	74.3484	3.7813
2015-09-13 08:24:00	40.766667	32.681250	12.728472	CORE_03	BA_odd	8.5743	-0.0915	104.6275	-1.9230	60.5653	18.3708	-0.1437	383.3794	-2.5681	73.6424	4.3492
2015-09-13 08:30:00	40.770833	32.685417	12.732639	CORE_12	CB_even	10.3763	131.3317	154.8651	-1.7343	57.8562	22.2316	206.3406	567.4619	-2.3162	70.3484	3.2100
2015-09-13 08:42:00	40.779167	32.693750	12.740972	CORE_13	AC_odd	18.3990	-0.9234	126.7709	-27.0940	53.5978	39.4207	-1.4507	464.5181	-36.1834	65.1705	3.0353
