days.origin	days.water	days.manure	F07	F08	F09	F10	F11	F12	GW01	GW02	GW03	GW04	GW05	GW06	GWL01	GWL02	GWL03	GWL04	GWo01	GWo02	mean.F	sd.F	se.F	mean.GW	sd.GW	se.GW	mean.GWL	sd.GWL	se.GWL
45.913194	37.827778	17.875	NA	-4.4502	1242.981	-8.213	450.7631	1149.079	-28.9122	-29.3993	-29.2601	-25.7562	-24.0073	-22.5538	-1.9695	13.4084	211.8377	726.4702	0.7298	1.4426	566.0320	605.54	270.80	-26.6482	2.97	1.21	158.6532	290.45	118.57
46.038194	37.952778	18	NA	-4.353	1257.5725	-8.2474	454.0049	1160.3478	-29	-29.4935	-29.3522	-25.8379	-24.0814	-22.629	-1.9767	13.5807	213.5573	734.6287	0.7275	1.5074	571.8650	612.16	273.77	-26.7323	2.98	1.22	160.3375	293.68	119.89
46.163194	38.077778	18.125	NA	-4.0652	1272.164	-8.282	456.8417	1171.6166	-29.0882	-29.5876	-29.4446	-25.9189	-24.1564	-22.7037	-1.9834	13.73	215.2488	742.1701	0.7265	1.5782	577.6550	618.76	276.72	-26.8166	2.98	1.22	161.9117	296.67	121.11
46.288194	38.202778	18.25	NA	-3.7241	1286.7555	-8.3165	458.9776	1182.8854	-29.1765	-29.682	-29.5373	-26.0007	-24.2321	-22.778	-1.9917	13.8717	216.9368	748.9847	0.7257	1.6486	583.3156	625.38	279.68	-26.9011	2.99	1.22	163.3626	299.37	122.22
46.413194	38.327778	18.375	NA	-3.5701	1301.5008	-8.3507	460.918	1194.1542	-29.2651	-29.7767	-29.6303	-26.0837	-24.308	-22.8525	-2.0001	14.0339	218.6673	755.7683	0.7238	1.7171	588.9304	632.11	282.69	-26.9860	3.00	1.23	164.8184	302.06	123.32
46.538194	38.452778	18.5	NA	-3.4697	1316.3612	-8.3865	463.2168	1205.423	-29.3555	-29.8714	-29.7233	-26.1687	-24.3797	-22.9052	-2.0042	14.2244	220.4455	761.7662	0.7211	1.7863	594.6290	638.86	285.71	-27.0673	3.02	1.23	166.1566	304.45	124.29
46.663194	38.577778	18.625	NA	-3.385	1331.1961	-8.4234	465.6356	1216.6919	-29.4472	-29.966	-29.8164	-26.2546	-24.4501	-22.9516	-2.0074	14.3945	222.1885	767.2901	0.7179	1.8598	600.3430	645.61	288.73	-27.1476	3.03	1.24	167.4072	306.65	125.19
46.788194	38.702778	18.75	NA	-3.3083	1345.4092	-8.4589	468.0205	1227.9607	-29.5394	-30.0619	-29.9108	-26.3403	-24.5243	-23.0226	-2.0144	14.5322	223.8339	772.1972	0.7132	1.9412	605.9246	652.19	291.67	-27.2332	3.04	1.24	168.5339	308.61	125.99
46.913194	38.827778	18.875	NA	-3.2225	1359.1717	-8.4935	470.4054	1238.461	-29.6312	-30.1586	-30.0058	-26.4254	-24.5992	-23.1025	-2.0213	14.6875	225.4448	776.561	0.7085	2.0211	611.2644	658.46	294.47	-27.3205	3.05	1.25	169.5669	310.35	126.70
47.038194	38.952778	19	NA	-3.1371	1372.9342	-8.5288	472.5545	1248.7348	-29.7225	-30.255	-30.1001	-26.5098	-24.6744	-23.1819	-2.0283	14.8851	227.208	780.9125	0.7042	2.0963	616.5115	664.69	297.26	-27.4073	3.06	1.25	170.6296	312.09	127.41
47.163194	39.077778	19.125	NA	-3.0465	1386.1771	-8.5653	474.5702	1259.0085	-29.8133	-30.3513	-30.1937	-26.5942	-24.7509	-23.2599	-2.0353	15.1175	229.0792	784.9532	0.6994	2.1755	621.6288	670.78	299.98	-27.4939	3.07	1.25	171.6649	313.70	128.07
47.288194	39.202778	19.25	NA	-2.9574	1399.1825	-8.6035	476.6219	1269.2822	-29.9032	-30.4475	-30.2873	-26.6798	-24.828	-23.3377	-2.0423	15.3528	230.8034	788.8473	0.6948	2.261	626.7051	676.80	302.68	-27.5806	3.08	1.26	172.6528	315.26	128.70
47.413194	39.327778	19.375	NA	-2.8902	1412.3006	-8.6432	478.6939	1279.5559	-29.9942	-30.5446	-30.3815	-26.7668	-24.9037	-23.4038	-2.0512	15.5697	232.345	792.412	0.6895	2.362	631.8034	682.86	305.39	-27.6658	3.09	1.26	173.5545	316.68	129.28
47.538194	39.452778	19.5	NA	-2.8312	1425.3172	-8.6815	481.0292	1289.8296	-30.085	-30.642	-30.4765	-26.8533	-24.9791	-23.4661	-2.0596	15.762	233.756	795.9652	0.6823	2.4904	636.9327	688.88	308.08	-27.7503	3.10	1.27	174.4327	318.09	129.86
47.663194	39.577778	19.625	NA	-2.7777	1438.2578	-8.7181	483.5134	1300.1033	-30.1752	-30.7394	-30.5727	-26.9385	-25.0559	-23.5408	-2.0675	15.9382	235.1141	799.2315	0.6753	2.6111	642.0757	694.88	310.76	-27.8371	3.11	1.27	175.2505	319.39	130.39
47.788194	39.702778	19.75	NA	-2.7253	1450.9053	-8.755	486.239	1310.377	-30.2665	-30.8372	-30.663	-27.0244	-25.1331	-23.6211	-2.0762	16.1259	236.6004	802.3869	0.6697	2.7039	647.2082	700.77	313.40	-27.9242	3.12	1.27	176.0684	320.65	130.90
47.913194	39.827778	19.875	NA	-2.6665	1463.3336	-8.793	489.188	1320.6507	-30.3586	-30.9352	-30.7473	-27.1114	-25.2108	-23.7022	-2.0854	16.3341	238.2247	805.5447	0.6643	2.7939	652.3426	706.59	316.00	-28.0109	3.12	1.27	176.9127	321.91	131.42
